ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
    255.6254	     14.5100	          11
    255.6354	     14.4500	          11
    255.6454	     14.4500	          11
    255.6554	     14.5100	          11
    255.6656	     14.6200	          11
    255.6754	     14.7300	          11
    255.6854	     14.7900	          11
    255.6953	     14.7300	          11
    255.7054	     14.6200	          11
    255.7154	     14.5600	          11
    255.7254	     14.6200	          11
    255.7354	     14.6800	          11
    255.7456	     14.7300	          11
    255.7553	     14.6800	          11
    255.7654	     14.5600	          11
    255.7754	     14.5600	          11
    255.7854	     14.6800	          11
    255.7954	     14.7900	          11
    255.8054	     14.8500	          11
    255.8154	     14.7300	          11
    255.8256	     14.5600	          11
    255.8354	     14.5100	          11
    255.8454	     14.5600	          11
    255.8554	     14.7300	          11
    255.8654	     14.7300	          11
    255.8754	     14.6800	          11
    255.8854	     14.6200	          11
    255.8954	     14.6800	          11
    255.9056	     14.6800	          11
    255.9154	     14.6800	          11
    255.9254	     14.6200	          11
    255.9354	     14.5100	          11
    255.9454	     14.4000	          11
    255.9554	     14.3400	          11
    255.9654	     14.4000	          11
    255.9754	     14.4500	          11
    255.9856	     14.5100	          11
    255.9954	     14.5100	          11
    256.0054	     14.5100	          11
    256.0154	     14.4500	          11
    256.0254	     14.4500	          11
    256.0354	     14.4500	          11
    256.0454	     14.4500	          11
    256.0554	     14.4500	          11
    256.0656	     14.4500	          11
    256.0754	     14.4000	          11
    256.0854	     14.4500	          11
    256.0954	     14.4000	          11
    256.1054	     14.3400	          11
    256.1154	     14.2800	          11
    256.1254	     14.2800	          11
    256.1354	     14.2800	          11
    256.1456	     14.2800	          11
    256.1554	     14.2800	          11
    256.1654	     14.2300	          11
    256.1754	     14.2300	          11
    256.1854	     14.2300	          11
    256.1954	     14.2300	          11
    256.2055	     14.2300	          11
    256.2154	     14.2300	          11
    256.2256	     14.2800	          11
    256.2354	     14.2800	          11
    256.2454	     14.2800	          11
    256.2554	     14.2300	          11
    256.2654	     14.2800	          11
    256.2754	     14.2800	          11
    256.2854	     14.2800	          11
    256.2954	     14.2300	          11
    256.3056	     14.2300	          11
    256.3154	     14.2300	          11
    256.3254	     14.2300	          11
    256.3354	     14.2300	          11
    256.3454	     14.2300	          11
    256.3554	     14.2300	          11
    256.3654	     14.1700	          11
    256.3754	     14.2300	          11
    256.3856	     14.2300	          11
    256.3954	     14.1700	          11
    256.4054	     14.1700	          11
    256.4154	     14.1100	          11
    256.4254	     14.1100	          11
    256.4354	     14.1100	          11
    256.4454	     14.1100	          11
    256.4554	     14.1100	          11
    256.4656	     14.1100	          11
    256.4754	     14.1100	          11
    256.4854	     14.1700	          11
    256.4954	     14.1700	          11
    256.5054	     14.1700	          11
    256.5154	     14.1100	          11
    256.5254	     14.1100	          11
    256.5354	     14.1100	          11
    256.5456	     14.1700	          11
    256.5554	     14.1100	          11
    256.5654	     14.1100	          11
    256.5754	     14.0600	          11
    256.5854	     14.0600	          11
    256.5954	     14.1100	          11
    256.6054	     14.1100	          11
    256.6158	     14.1100	          11
    256.6256	     14.1100	          11
    256.6354	     14.1100	          11
    256.6454	     14.1100	          11
    256.6554	     14.0600	          11
    256.6654	     14.0600	          11
    256.6754	     14.0000	          11
    256.6854	     14.0600	          11
    256.6954	     14.0600	          11
    256.7056	     14.0600	          11
    256.7154	     14.1100	          11
    256.7254	     14.0600	          11
    256.7354	     14.1100	          11
    256.7454	     14.1100	          11
    256.7554	     14.0600	          11
    256.7654	     14.0000	          11
    256.7754	     13.9500	          11
    256.7856	     13.8900	          11
    256.7954	     13.8300	          11
    256.8054	     13.8300	          11
    256.8154	     13.8900	          11
    256.8254	     13.8900	          11
    256.8354	     13.8900	          11
    256.8454	     13.8900	          11
    256.8554	     13.8900	          11
    256.8657	     13.8900	          11
    256.8754	     13.8300	          11
    256.8854	     13.8300	          11
