ï»¿Time_s      	SteeringWheelAngle_rad	InputShaftAngle_deg
      2.8864	  0.87014063	     -1.1250
      2.8964	  0.87014063	     -1.1250
      2.9064	  0.87014063	     -1.1250
      2.9165	  0.87014063	     -1.1250
      2.9265	  0.87014063	     -1.1250
      2.9365	  0.87014063	     -1.1250
      2.9465	  0.87014063	     -1.1250
      2.9563	  0.87014063	     -1.1250
      2.9665	  0.87014063	     -1.1250
      2.9764	  0.87014063	     -1.1250
      2.9864	  0.87014063	     -1.1250
      2.9964	  0.87014063	     -1.1250
      3.0064	  0.87014063	     -1.1250
      3.0165	  0.87014063	     -1.1250
      3.0265	  0.87014063	     -1.1250
      3.0365	  0.87014063	     -1.1250
      3.0465	  0.87014063	     -1.1250
      3.0565	  0.87014063	     -1.1250
      3.0665	  0.87014063	     -1.1250
      3.0764	  0.87014063	     -1.1250
      3.0864	  0.87014063	     -1.1250
      3.0964	  0.87014063	     -1.1250
      3.1064	  0.87014063	     -1.1250
      3.1165	  0.87014063	     -1.1250
      3.1265	  0.87014063	     -1.1250
      3.1365	  0.87014063	     -1.1250
      3.1465	  0.87014063	     -1.1250
      3.1563	  0.87014063	     -1.1250
      3.1665	  0.87014063	     -1.1250
      3.1765	  0.87014063	     -1.1250
      3.1866	  0.87014063	     -1.1250
      3.1965	  0.87014063	     -1.1250
      3.2065	  0.87014063	     -1.1250
      3.2165	  0.87014063	     -1.1250
      3.2265	  0.87014063	     -1.1250
      3.2366	  0.87014063	     -1.1250
      3.2465	  0.87014063	     -1.1250
      3.2565	  0.87014063	     -1.1250
      3.2665	  0.87014063	     -1.1250
      3.2765	  0.87014063	     -1.1250
      3.2865	  0.87014063	     -1.1250
      3.2965	  0.87014063	     -1.1250
      3.3065	  0.87014063	     -1.1250
      3.3165	  0.87014063	     -1.1250
      3.3265	  0.87014063	     -1.1250
      3.3366	  0.87014063	     -1.1250
      3.3465	  0.87014063	     -1.1250
      3.3563	  0.87014063	     -1.1250
      3.3665	  0.87014063	     -1.1250
      3.3765	  0.87014063	     -1.1250
      3.3866	  0.87014063	     -1.1250
      3.3965	  0.87014063	     -1.1250
      3.4066	  0.87014063	     -1.1250
      3.4165	  0.87014063	     -1.1250
      3.4265	  0.87014063	     -1.1250
      3.4366	  0.87014063	     -1.1250
      3.4465	  0.87014063	     -1.1250
      3.4566	  0.87014063	     -1.1250
      3.4665	  0.87014063	     -1.1250
      3.4765	  0.87014063	     -1.1250
      3.4866	  0.87014063	     -1.1250
      3.4966	  0.87014063	     -1.1250
      3.5066	  0.87014063	     -1.1250
      3.5165	  0.87014063	     -1.1250
      3.5265	  0.87014063	     -1.1250
      3.5365	  0.87014063	     -1.1250
      3.5464	  0.87014063	     -1.1250
      3.5564	  0.87014063	     -1.1250
      3.5664	  0.87014063	     -1.1250
      3.5766	  0.87014063	     -1.1250
      3.5866	  0.87014063	     -1.1250
      3.5965	  0.87014063	     -1.1250
      3.6066	  0.87014063	     -1.1250
      3.6166	  0.87014063	     -1.1250
      3.6265	  0.87014063	     -1.1250
      3.6366	  0.87014063	     -1.1250
      3.6465	  0.87014063	     -1.1250
      3.6566	  0.87014063	     -1.1250
      3.6665	  0.87014063	     -1.1250
      3.6766	  0.87014063	     -1.1250
      3.6866	  0.87014063	     -1.1250
      3.6966	  0.87014063	     -1.1250
      3.7066	  0.87014063	     -1.1250
      3.7166	  0.87014063	     -1.1250
      3.7265	  0.87014063	     -1.1250
      3.7365	  0.87014063	     -1.1250
      3.7465	  0.87014063	     -1.1250
      3.7564	  0.87014063	     -1.1250
      3.7666	  0.87014063	     -1.1250
      3.7766	  0.87014063	     -1.1250
      3.7866	  0.87014063	     -1.1250
      3.7966	  0.87014063	     -1.1250
      3.8066	  0.87014063	     -1.1250
      3.8166	  0.87014063	     -1.1250
      3.8266	  0.87014063	     -1.1250
      3.8366	  0.87014063	     -1.1250
      3.8465	  0.87014063	     -1.1250
      3.8566	  0.87014063	     -1.1250
      3.8666	  0.87014063	     -1.1250
      3.8766	  0.87014063	     -1.1250
      3.8866	  0.87014063	     -1.1250
      3.8966	  0.87014063	     -1.1250
      3.9066	  0.87014063	     -1.1250
      3.9166	  0.87014063	     -1.1250
      3.9265	  0.87014063	     -1.1250
      3.9365	  0.87014063	     -1.1250
      3.9465	  0.87014063	     -1.1250
      3.9564	  0.87014063	     -1.1250
      3.9666	  0.87014063	     -1.1250
      3.9766	  0.87014063	     -1.1250
      3.9866	  0.87014063	     -1.1250
      3.9966	  0.87014063	     -1.1250
      4.0066	  0.87014063	     -1.1250
      4.0166	  0.87014063	     -1.1250
      4.0266	  0.87014063	     -1.1250
      4.0366	  0.87014063	     -1.1250
      4.0465	  0.87014063	     -1.1250
      4.0566	  0.87014063	     -1.1250
      4.0665	  0.87014063	     -1.1250
      4.0765	  0.87014063	     -1.1250
      4.0866	  0.87014063	     -1.1250
      4.0966	  0.87014063	     -1.1250
      4.1066	  0.87014063	     -1.1250
      4.1166	  0.87014063	     -1.1250
      4.1265	  0.87014063	     -1.1250
      4.1365	  0.87014063	     -1.1250
      4.1465	  0.87014063	     -1.1250
      4.1564	  0.87014063	     -1.1250
      4.1666	  0.87014063	     -1.1250
      4.1766	  0.87014063	     -1.1250
      4.1866	  0.87014063	     -1.1250
      4.1966	  0.87014063	     -1.1250
      4.2066	  0.87014063	     -1.1250
      4.2166	  0.87014063	     -1.1250
      4.2266	  0.87014063	     -1.1250
      4.2366	  0.87014063	     -1.1250
      4.2466	  0.87014063	     -1.1250
      4.2566	  0.87014063	     -1.1250
      4.2666	  0.87014063	     -1.1250
      4.2766	  0.87014063	     -1.1250
      4.2866	  0.87014063	     -1.1250
      4.2966	  0.87014063	     -1.1250
      4.3066	  0.87014063	     -1.1250
      4.3166	  0.87014063	     -1.1250
      4.3266	  0.87014063	     -1.1250
      4.3366	  0.87014063	     -1.1250
      4.3466	  0.87014063	     -1.1250
      4.3565	  0.87014063	     -1.1250
      4.3666	  0.87014063	     -1.1250
      4.3766	  0.87014063	     -1.1250
      4.3866	  0.87014063	     -1.1250
      4.3966	  0.87014063	     -1.1250
      4.4066	  0.87014063	     -1.1250
      4.4166	  0.87014063	     -1.1250
      4.4266	  0.87014063	     -1.1250
      4.4367	  0.87014063	     -1.1250
      4.4466	  0.87014063	     -1.1250
      4.4567	  0.87014063	     -1.1250
      4.4665	  0.87014063	     -1.1250
      4.4766	  0.87014063	     -1.1250
      4.4866	  0.87014063	     -1.1250
      4.4966	  0.87014063	     -1.1250
      4.5067	  0.87014063	     -1.1250
      4.5166	  0.87014063	     -1.1250
      4.5266	  0.87014063	     -1.1250
      4.5367	  0.87014063	     -1.1250
      4.5466	  0.87014063	     -1.1250
      4.5564	  0.87014063	     -1.1250
      4.5666	  0.87014063	     -1.1250
      4.5766	  0.87014063	     -1.1250
      4.5867	  0.87014063	     -1.1250
      4.5966	  0.87014063	     -1.1250
      4.6067	  0.87014063	     -1.1250
      4.6166	  0.87014063	     -1.1250
      4.6266	  0.87014063	     -1.1250
      4.6367	  0.87014063	     -1.1250
      4.6466	  0.87014063	     -1.1250
      4.6566	  0.87014063	     -1.1250
      4.6666	  0.87014063	     -1.1250
      4.6766	  0.87014063	     -1.1250
      4.6867	  0.87014063	     -1.1250
      4.6966	  0.87014063	     -1.1250
      4.7067	  0.87014063	     -1.1250
      4.7166	  0.87014063	     -1.1250
      4.7266	  0.87014063	     -1.1250
      4.7367	  0.87014063	     -1.1250
      4.7466	  0.87014063	     -1.1250
      4.7565	  0.87014063	     -1.1250
      4.7667	  0.87014063	     -1.1250
      4.7767	  0.87014063	     -1.1250
      4.7867	  0.87014063	     -1.1250
      4.7967	  0.87014063	     -1.1250
      4.8067	  0.87014063	     -1.1250
      4.8167	  0.87014063	     -1.1250
      4.8267	  0.87014063	     -1.1250
      4.8367	  0.87014063	     -1.1250
      4.8467	  0.87014063	     -1.1250
      4.8565	  0.87014063	     -1.1250
      4.8665	  0.87014063	     -1.1250
      4.8767	  0.87014063	     -1.1250
      4.8867	  0.87014063	     -1.1250
      4.8967	  0.87014063	     -1.1250
      4.9067	  0.87014063	     -1.1250
      4.9167	  0.87014063	     -1.1250
      4.9266	  0.87014063	     -1.1250
      4.9367	  0.87014063	     -1.1250
      4.9467	  0.87014063	     -1.1250
      4.9567	  0.87014063	     -1.1250
      4.9667	  0.87014063	     -1.1250
      4.9767	  0.87014063	     -1.1250
      4.9867	  0.87014063	     -1.1250
      4.9967	  0.87014063	     -1.1250
      5.0067	  0.87014063	     -1.1250
      5.0167	  0.87014063	     -1.1250
      5.0267	  0.87014063	     -1.1250
      5.0367	  0.87014063	     -1.1250
      5.0466	  0.87014063	     -1.1250
      5.0567	  0.87014063	     -1.1250
      5.0667	  0.87014063	     -1.1250
      5.0767	  0.87014063	     -1.1250
      5.0867	  0.87014063	     -1.1250
      5.0967	  0.87014063	     -1.1250
      5.1067	  0.87014063	     -1.1250
      5.1167	  0.87014063	     -1.1250
      5.1266	  0.87014063	     -1.1250
      5.1367	  0.87014063	     -1.1250
      5.1467	  0.87014063	     -1.1250
      5.1567	  0.87014063	     -1.1250
      5.1667	  0.87014063	     -1.1250
      5.1767	  0.87014063	     -1.1250
      5.1867	  0.87014063	     -1.1250
      5.1967	  0.87014063	     -1.1250
      5.2067	  0.87014063	     -1.1250
      5.2167	  0.87014063	     -1.1250
      5.2267	  0.87014063	     -1.1250
      5.2367	  0.87014063	     -1.1250
      5.2467	  0.87014063	     -1.1250
      5.2565	  0.87014063	     -1.1250
      5.2667	  0.87014063	     -1.1250
      5.2767	  0.87014063	     -1.1250
      5.2867	  0.87014063	     -1.1250
      5.2967	  0.87014063	     -1.1250
      5.3067	  0.87014063	     -1.1250
      5.3167	  0.87014063	     -1.1250
      5.3267	  0.87014063	     -1.1250
      5.3367	  0.87014063	     -1.1250
      5.3467	  0.87014063	     -1.1250
      5.3565	  0.87014063	     -1.1250
      5.3667	  0.87014063	     -1.1250
      5.3767	  0.87014063	     -1.1250
      5.3867	  0.87014063	     -1.1250
      5.3967	  0.87014063	     -1.1250
      5.4067	  0.87014063	     -1.1250
      5.4167	  0.87014063	     -1.1250
      5.4267	  0.87014063	     -1.1250
      5.4367	  0.87014063	     -1.1250
      5.4467	  0.87014063	     -1.1250
      5.4565	  0.87014063	     -1.1250
      5.4667	  0.87014063	     -1.1250
      5.4767	  0.87014063	     -1.1250
      5.4867	  0.87014063	     -1.1250
      5.4967	  0.87014063	     -1.1250
      5.5067	  0.87014063	     -1.1250
      5.5167	  0.87014063	     -1.1250
      5.5267	  0.87014063	     -1.1250
      5.5367	  0.87014063	     -1.1250
      5.5467	  0.87014063	     -1.1250
      5.5568	  0.87014063	     -1.1250
      5.5667	  0.87014063	     -1.1250
      5.5767	  0.87014063	     -1.1250
      5.5867	  0.87014063	     -1.1250
      5.5967	  0.87014063	     -1.1250
      5.6067	  0.87014063	     -1.1250
      5.6167	  0.87014063	     -1.1250
      5.6267	  0.87014063	     -1.1250
      5.6367	  0.87014063	     -1.1250
      5.6467	  0.87014063	     -1.1250
      5.6568	  0.87014063	     -1.1250
      5.6667	  0.87014063	     -1.1250
      5.6767	  0.87014063	     -1.1250
      5.6867	  0.87014063	     -1.1250
      5.6967	  0.87014063	     -1.1250
      5.7067	  0.87014063	     -1.1250
      5.7167	  0.87014063	     -1.1250
      5.7267	  0.87014063	     -1.1250
      5.7368	  0.87014063	     -1.1250
      5.7467	  0.87014063	     -1.1250
      5.7565	  0.87014063	     -1.1250
      5.7667	  0.87014063	     -1.1250
      5.7767	  0.87014063	     -1.1250
      5.7867	  0.87014063	     -1.1250
      5.7967	  0.87014063	     -1.1250
      5.8066	  0.87014063	     -1.1250
      5.8166	  0.87014063	     -1.1250
      5.8266	  0.87014063	     -1.1250
      5.8366	  0.87014063	     -1.1250
      5.8467	  0.87014063	     -1.1250
      5.8566	  0.87014063	     -1.1250
      5.8667	  0.87014063	     -1.1250
      5.8767	  0.87014063	     -1.1250
      5.8868	  0.87014063	     -1.1250
      5.8967	  0.87014063	     -1.1250
      5.9068	  0.87014063	     -1.1250
      5.9167	  0.87014063	     -1.1250
      5.9267	  0.87014063	     -1.1250
      5.9368	  0.87014063	     -1.1250
      5.9467	  0.87014063	     -1.1250
      5.9568	  0.87014063	     -1.1250
      5.9667	  0.87014063	     -1.1250
      5.9767	  0.87014063	     -1.1250
      5.9868	  0.87014063	     -1.1250
      5.9967	  0.87014063	     -1.1250
      6.0068	  0.87014063	     -1.1250
      6.0167	  0.87014063	     -1.1250
      6.0267	  0.87014063	     -1.1250
      6.0368	  0.87014063	     -1.1250
      6.0467	  0.87014063	     -1.1250
      6.0565	  0.87014063	     -1.1250
      6.0667	  0.87014063	     -1.1250
      6.0768	  0.87014063	     -1.1250
      6.0868	  0.87014063	     -1.1250
      6.0968	  0.87014063	     -1.1250
      6.1068	  0.87014063	     -1.1250
      6.1167	  0.87014063	     -1.1250
      6.1268	  0.87014063	     -1.1250
      6.1368	  0.87014063	     -1.1250
      6.1467	  0.87014063	     -1.1250
      6.1568	  0.87014063	     -1.1250
      6.1668	  0.87014063	     -1.1250
      6.1768	  0.87014063	     -1.1250
      6.1868	  0.87014063	     -1.1250
      6.1967	  0.87014063	     -1.1250
      6.2065	  0.87014063	     -1.1250
      6.2168	  0.87014063	     -1.1250
      6.2268	  0.87014063	     -1.1250
      6.2368	  0.87014063	     -1.1250
      6.2468	  0.87014063	     -1.1250
      6.2568	  0.87014063	     -1.1250
      6.2668	  0.87014063	     -1.1250
      6.2768	  0.87014063	     -1.1250
      6.2868	  0.87014063	     -1.1250
      6.2968	  0.87014063	     -1.1250
      6.3068	  0.87014063	     -1.1250
      6.3168	  0.87014063	     -1.1250
      6.3267	  0.87014063	     -1.1250
      6.3368	  0.87014063	     -1.1250
      6.3468	  0.87014063	     -1.1250
      6.3567	  0.87014063	     -1.1250
      6.3668	  0.87014063	     -1.1250
      6.3768	  0.87014063	     -1.1250
      6.3868	  0.87014063	     -1.1250
      6.3968	  0.87014063	     -1.1250
      6.4068	  0.87014063	     -1.1250
      6.4168	  0.87014063	     -1.1250
      6.4267	  0.87014063	     -1.1250
      6.4368	  0.87014063	     -1.1250
      6.4468	  0.87014063	     -1.1250
      6.4568	  0.87014063	     -1.1250
      6.4668	  0.87014063	     -1.1250
      6.4768	  0.87014063	     -1.1250
      6.4868	  0.87014063	     -1.1250
      6.4968	  0.87014063	     -1.1250
      6.5068	  0.87014063	     -1.1250
      6.5168	  0.87014063	     -1.1250
      6.5268	  0.87014063	     -1.1250
      6.5368	  0.87014063	     -1.1250
      6.5468	  0.87014063	     -1.1250
      6.5566	  0.87014063	     -1.1250
      6.5668	  0.87014063	     -1.1250
      6.5768	  0.87014063	     -1.1250
      6.5868	  0.87014063	     -1.1250
      6.5968	  0.87014063	     -1.1250
      6.6068	  0.87014063	     -1.1250
      6.6168	  0.87014063	     -1.1250
      6.6268	  0.87014063	     -1.1250
      6.6368	  0.87014063	     -1.1250
      6.6468	  0.87014063	     -1.1250
      6.6568	  0.87014063	     -1.1250
      6.6668	  0.87014063	     -1.1250
      6.6768	  0.87014063	     -1.1250
      6.6868	  0.87014063	     -1.1250
      6.6968	  0.87014063	     -1.1250
      6.7068	  0.87014063	     -1.1250
      6.7168	  0.87014063	     -1.1250
      6.7268	  0.87014063	     -1.1250
      6.7368	  0.87014063	     -1.1250
      6.7468	  0.87014063	     -1.1250
      6.7566	  0.87014063	     -1.1250
      6.7668	  0.87014063	     -1.1250
      6.7768	  0.87014063	     -1.1250
      6.7868	  0.87014063	     -1.1250
      6.7968	  0.87014063	     -1.1250
      6.8068	  0.87014063	     -1.1250
      6.8168	  0.87014063	     -1.1250
      6.8268	  0.87014063	     -1.1250
      6.8368	  0.87014063	     -1.1250
      6.8468	  0.87014063	     -1.1250
      6.8569	  0.87014063	     -1.1250
      6.8668	  0.87014063	     -1.1250
      6.8768	  0.87014063	     -1.1250
      6.8868	  0.87014063	     -1.1250
      6.8968	  0.87014063	     -1.1250
      6.9068	  0.87014063	     -1.1250
      6.9168	  0.87014063	     -1.1250
      6.9268	  0.87014063	     -1.1250
      6.9368	  0.87014063	     -1.1250
      6.9468	  0.87014063	     -1.1250
      6.9569	  0.87014063	     -1.1250
      6.9668	  0.87014063	     -1.1250
      6.9768	  0.87014063	     -1.1250
      6.9868	  0.87014063	     -1.1250
      6.9968	  0.87014063	     -1.1250
      7.0068	  0.87014063	     -1.1250
      7.0168	  0.87014063	     -1.1250
      7.0268	  0.87014063	     -1.1250
      7.0369	  0.87014063	     -1.1250
      7.0468	  0.87014063	     -1.1250
      7.0567	  0.87014063	     -1.1250
      7.0668	  0.87014063	     -1.1250
      7.0768	  0.87014063	     -1.1250
