ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
      0.1292	      0.0000	         125
      0.1392	      0.0000	         125
      0.1492	      0.0000	         125
      0.1594	      0.0000	         125
      0.1692	      0.0000	         125
      0.1792	      0.0000	         125
      0.1893	      0.0000	         125
      0.1992	      0.0000	         125
      0.2092	      0.0000	         125
      0.2192	      0.0000	         125
      0.2292	      0.0000	         125
      0.2394	      0.0000	         125
      0.2492	      0.0000	         125
      0.2592	      0.0000	         125
      0.2692	      0.0000	         125
      0.2792	      0.0000	         125
      0.2893	      0.0000	         125
      0.2992	      0.0000	         125
      0.3092	      0.0000	         125
      0.3194	      0.0000	         125
      0.3292	      0.0000	         125
      0.3392	      0.0000	         125
      0.3492	      0.0000	         125
      0.3592	      0.0000	         125
      0.3692	      0.0000	         125
      0.3792	      0.0000	         125
      0.3892	      0.0000	         125
      0.3994	      0.0000	         125
      0.4092	      0.0000	         125
      0.4192	      0.0000	         125
      0.4292	      0.0000	         125
      0.4392	      0.0000	         125
      0.4496	      0.0000	         125
      0.4592	      0.0000	         125
      0.4692	      0.0000	         125
      0.4795	      0.0000	         125
      0.4892	      0.0000	         125
      0.4993	      0.0000	         125
      0.5092	      0.0000	         125
      0.5192	      0.0000	         125
      0.5292	      0.0000	         125
      0.5392	      0.0000	         125
      0.5492	      0.0000	         125
      0.5594	      0.0000	         125
      0.5692	      0.0000	         125
      0.5792	      0.0000	         125
      0.5892	      0.0000	         125
      0.5993	      0.0000	         125
      0.6093	      0.0000	         125
      0.6192	      0.0000	         125
      0.6292	      0.0000	         125
      0.6395	      0.0000	         125
      0.6493	      0.0000	         125
      0.6592	      0.0000	         125
      0.6692	      0.0000	         125
      0.6792	      0.0000	         125
      0.6892	      0.0000	         125
      0.6993	      0.0000	         125
      0.7092	      0.0000	         125
      0.7195	      0.0000	         125
      0.7292	      0.0000	         125
      0.7392	      0.0000	         125
      0.7493	      0.0000	         125
      0.7593	      0.0000	         125
      0.7693	      0.0000	         125
      0.7793	      0.0000	         125
      0.7893	      0.0000	         125
      0.7995	      0.0000	         125
      0.8093	      0.0000	         125
      0.8192	      0.0000	         125
      0.8293	      0.0000	         125
      0.8392	      0.0000	         125
      0.8493	      0.0000	         125
      0.8593	      0.0000	         125
      0.8693	      0.0000	         125
      0.8795	      0.0000	         125
      0.8893	      0.0000	         125
      0.8993	      0.0000	         125
      0.9093	      0.0000	         125
      0.9193	      0.0000	         125
      0.9293	      0.0000	         125
      0.9393	      0.0000	         125
      0.9493	      0.0000	         125
      0.9595	      0.0000	         125
      0.9693	      0.0000	         125
      0.9793	      0.0000	         125
      0.9893	      0.0000	         125
      0.9993	      0.0000	         125
      1.0093	      0.0000	         125
      1.0193	      0.0000	         125
      1.0293	      0.0000	         125
      1.0395	      0.0000	         125
      1.0493	      0.0000	         125
      1.0593	      0.0000	         125
      1.0693	      0.0000	         125
      1.0793	      0.0000	         125
      1.0893	      0.0000	         125
      1.0993	      0.0000	         125
      1.1093	      0.0000	         125
      1.1195	      0.0000	         125
      1.1293	      0.0000	         125
      1.1393	      0.0000	         125
      1.1493	      0.0000	         125
      1.1593	      0.0000	         125
      1.1693	      0.0000	         125
      1.1793	      0.0000	         125
      1.1893	      0.0000	         125
      1.1995	      0.0000	         125
      1.2093	      0.0000	         125
      1.2193	      0.0000	         125
