ï»¿Time_s      	WheelBasedVehicleSpd
     57.8497	      0.0000
     57.9495	      0.0000
     58.0494	      0.0000
     58.1494	      0.0000
     58.2495	      0.0000
     58.3497	      0.0000
     58.4495	      0.0000
     58.5496	      0.0000
     58.6498	      0.0000
     58.7498	      0.0000
     58.8496	      0.0000
     58.9498	      0.0000
     59.0498	      0.0000
     59.1496	      0.0000
     59.2495	      0.0000
     59.3495	      0.0000
     59.4497	      0.0000
     59.5498	      0.0000
     59.6496	      0.0000
     59.7500	      0.0000
     59.8499	      0.0000
     59.9499	      0.0000
     60.0497	      0.0000
     60.1499	      0.0000
     60.2499	      0.0000
     60.3500	      0.0000
     60.4496	      0.0000
     60.5499	      0.0000
     60.6498	      0.0000
     60.7500	      0.0000
     60.8500	      0.0000
     60.9500	      0.0000
     61.0500	      0.0000
     61.1500	      0.0000
     61.2501	      0.0000
     61.3497	      0.0000
     61.4497	      0.0000
     61.5498	      0.0000
     61.6498	      0.0000
     61.7498	      0.0000
     61.8501	      0.0000
     61.9498	      0.0000
     62.0500	      0.0000
     62.1498	      0.0000
     62.2501	      0.0000
     62.3498	      0.0000
     62.4499	      0.0000
     62.5498	      0.0000
     62.6499	      0.0000
     62.7503	      0.0000
     62.8501	      0.0000
     62.9498	      0.0000
     63.0502	      0.0000
     63.1498	      0.0000
     63.2499	      0.0000
     63.3500	      0.0000
     63.4499	      0.0000
     63.5502	      0.0000
     63.6503	      0.0000
     63.7503	      0.0000
     63.8502	      0.0000
     63.9505	      0.0000
     64.0504	      0.0000
     64.1501	      0.0000
     64.2503	      0.0000
     64.3504	      0.0000
     64.4502	      0.0000
     64.5505	      0.0000
     64.6502	      0.0000
     64.7502	      0.0000
     64.8506	      0.0000
     64.9505	      0.0000
     65.0505	      0.0000
     65.1503	      0.0000
     65.2502	      0.0000
     65.3502	      0.1328
     65.4504	      0.7617
     65.5505	      1.6758
     65.6506	      2.5977
     65.7504	      3.3984
     65.8503	      4.0547
     65.9506	      4.5352
     66.0504	      4.8398
     66.1503	      5.0703
     66.2507	      5.3594
     66.3504	      5.7813
     66.4506	      6.2656
     66.5507	      6.7344
     66.6505	      7.1836
     66.7504	      7.6211
     66.8504	      8.0352
     66.9508	      8.4180
     67.0504	      8.7930
     67.1504	      9.1641
     67.2505	      9.5547
     67.3504	      9.9531
     67.4504	     10.3672
     67.5508	     10.7930
     67.6508	     11.2148
     67.7505	     11.6211
     67.8506	     12.0234
     67.9504	     12.4258
     68.0508	     12.8281
     68.1506	     13.2383
     68.2508	     13.6602
     68.3508	     14.0938
     68.4506	     14.5352
     68.5508	     14.9805
     68.6508	     15.4102
     68.7506	     15.8359
     68.8508	     16.2539
     68.9508	     16.6641
     69.0507	     17.0703
     69.1508	     17.4609
     69.2509	     17.8320
     69.3507	     18.1992
     69.4509	     18.5820
     69.5509	     18.9844
     69.6508	     19.3906
     69.7509	     19.7891
     69.8510	     20.1875
     69.9510	     20.5703
     70.0509	     20.9336
     70.1509	     21.2656
     70.2511	     21.5391
     70.3507	     21.6875
     70.4507	     21.6914
     70.5509	     21.5781
     70.6508	     21.4453
     70.7511	     21.3711
     70.8510	     21.3438
     70.9508	     21.3281
     71.0508	     21.3047
     71.1512	     21.2539
     71.2511	     21.1680
     71.3508	     21.0625
     71.4510	     20.9492
     71.5511	     20.8516
     71.6512	     20.7656
     71.7509	     20.7031
     71.8512	     20.6758
     71.9508	     20.6953
     72.0509	     20.7422
     72.1511	     20.7891
     72.2511	     20.8320
     72.3510	     20.8789
     72.4511	     20.9336
     72.5509	     20.9961
     72.6510	     21.0664
     72.7509	     21.1211
     72.8510	     21.1172
     72.9510	     21.0586
     73.0510	     20.9766
     73.1510	     20.9023
     73.2511	     20.8359
     73.3513	     20.7617
     73.4510	     20.6836
     73.5511	     20.6094
     73.6510	     20.5586
     73.7509	     20.5859
     73.8511	     20.6953
     73.9510	     20.8438
     74.0510	     20.9883
     74.1511	     21.1289
     74.2510	     21.2734
     74.3510	     21.4219
     74.4511	     21.5547
     74.5510	     21.6758
     74.6511	     21.7891
     74.7511	     21.9023
     74.8511	     22.0156
     74.9511	     22.1250
     75.0512	     22.2188
     75.1510	     22.3086
     75.2511	     22.4023
     75.3512	     22.4961
     75.4511	     22.5898
     75.5511	     22.6641
     75.6513	     22.7266
     75.7511	     22.7930
     75.8512	     22.8633
     75.9516	     22.9492
     76.0512	     23.0469
     76.1512	     23.1719
     76.2513	     23.3555
     76.3512	     23.6133
     76.4512	     23.9453
     76.5513	     24.3438
     76.6512	     24.7422
     76.7515	     25.0859
     76.8517	     25.2969
     76.9512	     25.3438
     77.0513	     25.2852
     77.1514	     25.2461
     77.2514	     25.2578
     77.3512	     25.2344
     77.4512	     25.2070
     77.5514	     25.1875
     77.6515	     25.1914
     77.7518	     25.2344
     77.8513	     25.3242
     77.9513	     25.4883
     78.0514	     25.7539
     78.1513	     26.1367
     78.2514	     26.6602
     78.3515	     27.2813
     78.4514	     27.9297
     78.5517	     28.5508
     78.6516	     29.1406
     78.7514	     29.6953
