ï»¿Time_s      	SteeringWheelAngle_rad	InputShaftAngle_deg
      0.1291	  3.35256250	    141.1250
      0.1392	  3.35256250	    141.1250
      0.1493	  3.35256250	    141.1250
      0.1592	  3.35256250	    141.1250
      0.1693	  3.35256250	    141.1250
      0.1792	  3.35256250	    141.1250
      0.1891	  3.35256250	    141.1250
      0.1992	  3.35256250	    141.1250
      0.2091	  3.35256250	    141.1250
      0.2192	  3.35256250	    141.1250
      0.2293	  3.35256250	    141.1250
      0.2392	  3.35256250	    141.1250
      0.2493	  3.35256250	    141.1250
      0.2592	  3.35256250	    141.1250
      0.2693	  3.35256250	    141.1250
      0.2792	  3.35256250	    141.1250
      0.2894	  3.35256250	    141.1250
      0.2993	  3.35256250	    141.1250
      0.3092	  3.35256250	    141.1250
      0.3192	  3.35256250	    141.1250
      0.3291	  3.35256250	    141.1250
      0.3392	  3.35256250	    141.1250
      0.3493	  3.35256250	    141.1250
      0.3592	  3.35256250	    141.1250
      0.3693	  3.35256250	    141.1250
      0.3792	  3.35256250	    141.1250
      0.3894	  3.35256250	    141.1250
      0.3993	  3.35256250	    141.1250
      0.4094	  3.35256250	    141.1250
      0.4192	  3.35256250	    141.1250
      0.4294	  3.35256250	    141.1250
      0.4392	  3.35256250	    141.1250
      0.4493	  3.35256250	    141.1250
      0.4593	  3.35256250	    141.1250
      0.4692	  3.35256250	    141.1250
      0.4792	  3.35256250	    141.1250
      0.4894	  3.35256250	    141.1250
      0.4993	  3.35256250	    141.1250
      0.5094	  3.35256250	    141.1250
      0.5192	  3.35256250	    141.1250
      0.5291	  3.35256250	    141.1250
      0.5392	  3.35256250	    141.1250
      0.5493	  3.35256250	    141.1250
      0.5593	  3.35256250	    141.1250
      0.5693	  3.35256250	    141.1250
      0.5792	  3.35256250	    141.1250
      0.5894	  3.35256250	    141.1250
      0.5993	  3.35256250	    141.1250
      0.6091	  3.35256250	    141.1250
      0.6192	  3.35256250	    141.1250
      0.6292	  3.35256250	    141.1250
      0.6392	  3.35256250	    141.1250
      0.6493	  3.35256250	    141.1250
      0.6593	  3.35256250	    141.1250
      0.6693	  3.35256250	    141.1250
      0.6792	  3.35256250	    141.1250
      0.6891	  3.35256250	    141.1250
      0.6993	  3.35256250	    141.1250
      0.7094	  3.35256250	    141.1250
      0.7193	  3.35256250	    141.1250
      0.7292	  3.35256250	    141.1250
      0.7393	  3.35256250	    141.1250
      0.7494	  3.35256250	    141.1250
      0.7593	  3.35256250	    141.1250
      0.7693	  3.35256250	    141.1250
      0.7793	  3.35256250	    141.1250
      0.7892	  3.35256250	    141.1250
      0.7993	  3.35256250	    141.1250
      0.8092	  3.35256250	    141.1250
      0.8193	  3.35256250	    141.1250
      0.8293	  3.35256250	    141.1250
      0.8393	  3.35256250	    141.1250
      0.8494	  3.35256250	    141.1250
      0.8593	  3.35256250	    141.1250
      0.8694	  3.35256250	    141.1250
      0.8793	  3.35256250	    141.1250
      0.8892	  3.35256250	    141.1250
      0.8993	  3.35256250	    141.1250
      0.9092	  3.35256250	    141.1250
      0.9193	  3.35256250	    141.1250
      0.9293	  3.35256250	    141.1250
      0.9393	  3.35256250	    141.1250
      0.9494	  3.35256250	    141.1250
      0.9593	  3.35256250	    141.1250
      0.9694	  3.35256250	    141.1250
      0.9793	  3.35256250	    141.1250
      0.9892	  3.35256250	    141.1250
      0.9993	  3.35256250	    141.1250
      1.0092	  3.35256250	    141.1250
      1.0193	  3.35256250	    141.1250
      1.0293	  3.35256250	    141.1250
      1.0393	  3.35256250	    141.1250
      1.0494	  3.35256250	    141.1250
      1.0593	  3.35256250	    141.1250
      1.0694	  3.35256250	    141.1250
      1.0793	  3.35256250	    141.1250
      1.0892	  3.35256250	    141.1250
      1.0993	  3.35256250	    141.1250
      1.1092	  3.35256250	    141.1250
      1.1193	  3.35256250	    141.1250
      1.1294	  3.35256250	    141.1250
      1.1393	  3.35256250	    141.1250
      1.1494	  3.35256250	    141.1250
      1.1593	  3.35256250	    141.1250
      1.1694	  3.35256250	    141.1250
      1.1793	  3.35256250	    141.1250
      1.1892	  3.35256250	    141.1250
      1.1993	  3.35256250	    141.1250
      1.2092	  3.35256250	    141.1250
      1.2193	  3.35256250	    141.1250
      1.2293	  3.35256250	    141.1250
      1.2393	  3.35256250	    141.1250
      1.2494	  3.35256250	    141.1250
      1.2593	  3.35256250	    141.1250
      1.2694	  3.35256250	    141.1250
      1.2793	  3.35256250	    141.1250
      1.2892	  3.35256250	    141.1250
      1.2993	  3.35256250	    141.1250
      1.3093	  3.35256250	    141.1250
      1.3193	  3.35256250	    141.1250
      1.3294	  3.35256250	    141.1250
      1.3393	  3.35256250	    141.1250
      1.3494	  3.35256250	    141.1250
      1.3593	  3.35256250	    141.1250
      1.3694	  3.35256250	    141.1250
      1.3793	  3.35256250	    141.1250
      1.3892	  3.35256250	    141.1250
      1.3993	  3.35256250	    141.1250
      1.4092	  3.35256250	    141.1250
      1.4193	  3.35256250	    141.1250
      1.4293	  3.35256250	    141.1250
      1.4393	  3.35256250	    141.1250
      1.4494	  3.35256250	    141.1250
      1.4593	  3.35256250	    141.1250
      1.4693	  3.35256250	    141.1250
      1.4793	  3.35256250	    141.1250
      1.4892	  3.35256250	    141.1250
      1.4993	  3.35256250	    141.1250
      1.5092	  3.35256250	    141.1250
      1.5193	  3.35256250	    141.1250
      1.5294	  3.35256250	    141.1250
      1.5393	  3.35256250	    141.1250
      1.5494	  3.35256250	    141.1250
      1.5593	  3.35256250	    141.1250
      1.5694	  3.35256250	    141.1250
      1.5793	  3.35256250	    141.1250
      1.5892	  3.35256250	    141.1250
      1.5993	  3.35256250	    141.1250
      1.6092	  3.35256250	    141.1250
      1.6193	  3.35256250	    141.1250
      1.6293	  3.35256250	    141.1250
      1.6393	  3.35256250	    141.1250
      1.6494	  3.35256250	    141.1250
      1.6594	  3.35256250	    141.1250
      1.6695	  3.35256250	    141.1250
      1.6794	  3.35256250	    141.1250
      1.6892	  3.35256250	    141.1250
      1.6994	  3.35256250	    141.1250
      1.7092	  3.35256250	    141.1250
      1.7193	  3.35256250	    141.1250
      1.7294	  3.35256250	    141.1250
      1.7394	  3.35256250	    141.1250
      1.7495	  3.35256250	    141.1250
      1.7594	  3.35256250	    141.1250
      1.7695	  3.35256250	    141.1250
      1.7794	  3.35256250	    141.1250
      1.7892	  3.35256250	    141.1250
      1.7994	  3.35256250	    141.1250
      1.8092	  3.35256250	    141.1250
      1.8193	  3.35256250	    141.1250
      1.8293	  3.35256250	    141.1250
      1.8394	  3.35256250	    141.1250
      1.8495	  3.35256250	    141.1250
      1.8594	  3.35256250	    141.1250
      1.8695	  3.35256250	    141.1250
      1.8794	  3.35256250	    141.1250
      1.8892	  3.35256250	    141.1250
      1.8994	  3.35256250	    141.1250
      1.9092	  3.35256250	    141.1250
      1.9194	  3.35256250	    141.1250
      1.9294	  3.35256250	    141.1250
      1.9394	  3.35256250	    141.1250
      1.9495	  3.35256250	    141.1250
      1.9594	  3.35256250	    141.1250
      1.9695	  3.35256250	    141.1250
      1.9794	  3.35256250	    141.1250
      1.9892	  3.35256250	    141.1250
      1.9994	  3.35256250	    141.1250
      2.0092	  3.35256250	    141.1250
      2.0194	  3.35256250	    141.1250
      2.0294	  3.35256250	    141.1250
      2.0394	  3.35256250	    141.1250
      2.0495	  3.35256250	    141.1250
      2.0594	  3.35256250	    141.1250
      2.0695	  3.35256250	    141.1250
      2.0794	  3.35256250	    141.1250
      2.0892	  3.35256250	    141.1250
      2.0994	  3.35256250	    141.1250
      2.1092	  3.35256250	    141.1250
      2.1194	  3.35256250	    141.1250
      2.1295	  3.35256250	    141.1250
      2.1394	  3.35256250	    141.1250
      2.1495	  3.35256250	    141.1250
      2.1594	  3.35256250	    141.1250
      2.1695	  3.35256250	    141.1250
      2.1794	  3.35256250	    141.1250
      2.1893	  3.35256250	    141.1250
      2.1994	  3.35256250	    141.1250
      2.2093	  3.35256250	    141.1250
      2.2194	  3.35256250	    141.1250
      2.2294	  3.35256250	    141.1250
      2.2394	  3.35256250	    141.1250
      2.2495	  3.35256250	    141.1250
      2.2594	  3.35256250	    141.1250
      2.2695	  3.35256250	    141.1250
      2.2794	  3.35256250	    141.1250
      2.2893	  3.35256250	    141.1250
      2.2994	  3.35256250	    141.1250
      2.3094	  3.35256250	    141.1250
      2.3194	  3.35256250	    141.1250
      2.3295	  3.35256250	    141.1250
      2.3394	  3.35256250	    141.1250
      2.3495	  3.35256250	    141.1250
      2.3594	  3.35256250	    141.1250
      2.3695	  3.35256250	    141.1250
      2.3794	  3.35256250	    141.1250
      2.3893	  3.35256250	    141.1250
      2.3994	  3.35256250	    141.1250
      2.4093	  3.35256250	    141.1250
      2.4194	  3.35256250	    141.1250
      2.4294	  3.35256250	    141.1250
      2.4394	  3.35256250	    141.1250
      2.4495	  3.35256250	    141.1250
      2.4594	  3.35256250	    141.1250
      2.4694	  3.35256250	    141.1250
      2.4794	  3.35256250	    141.1250
      2.4893	  3.35256250	    141.1250
      2.4994	  3.35256250	    141.1250
      2.5093	  3.35256250	    141.1250
      2.5194	  3.35256250	    141.1250
      2.5294	  3.35256250	    141.1250
      2.5394	  3.35256250	    141.1250
      2.5495	  3.35256250	    141.1250
      2.5594	  3.35256250	    141.1250
      2.5695	  3.35256250	    141.1250
      2.5794	  3.35256250	    141.1250
      2.5893	  3.35256250	    141.1250
      2.5994	  3.35256250	    141.1250
      2.6093	  3.35256250	    141.1250
      2.6194	  3.35256250	    141.1250
      2.6293	  3.35256250	    141.1250
      2.6394	  3.35256250	    141.1250
      2.6495	  3.35256250	    141.1250
      2.6594	  3.35256250	    141.1250
      2.6695	  3.35256250	    141.1250
      2.6794	  3.35256250	    141.1250
      2.6893	  3.35256250	    141.1250
      2.6994	  3.35256250	    141.1250
      2.7093	  3.35256250	    141.1250
      2.7194	  3.35256250	    141.1250
      2.7294	  3.35256250	    141.1250
      2.7394	  3.35256250	    141.1250
      2.7495	  3.35256250	    141.1250
      2.7595	  3.35256250	    141.1250
      2.7695	  3.35256250	    141.1250
      2.7794	  3.35256250	    141.1250
      2.7893	  3.35256250	    141.1250
      2.7995	  3.35256250	    141.1250
      2.8093	  3.35256250	    141.1250
      2.8195	  3.35256250	    141.1250
      2.8295	  3.35256250	    141.1250
      2.8395	  3.35256250	    141.1250
      2.8496	  3.35256250	    141.1250
      2.8595	  3.35256250	    141.1250
      2.8696	  3.35256250	    141.1250
      2.8795	  3.35256250	    141.1250
      2.8893	  3.35256250	    141.1250
      2.8995	  3.35256250	    141.1250
      2.9093	  3.35256250	    141.1250
      2.9195	  3.35256250	    141.1250
      2.9295	  3.35256250	    141.1250
      2.9395	  3.35256250	    141.1250
      2.9496	  3.35256250	    141.1250
      2.9595	  3.35256250	    141.1250
      2.9696	  3.35256250	    141.1250
      2.9795	  3.35256250	    141.1250
      2.9893	  3.35256250	    141.1250
      2.9995	  3.35256250	    141.1250
      3.0093	  3.35256250	    141.1250
      3.0195	  3.35256250	    141.1250
      3.0295	  3.35256250	    141.1250
      3.0395	  3.35256250	    141.1250
      3.0496	  3.35256250	    141.1250
      3.0595	  3.35256250	    141.1250
      3.0696	  3.35256250	    141.1250
      3.0795	  3.35256250	    141.1250
      3.0893	  3.35256250	    141.1250
      3.0995	  3.35256250	    141.1250
      3.1093	  3.35256250	    141.1250
      3.1195	  3.35256250	    141.1250
      3.1296	  3.35256250	    141.1250
      3.1395	  3.35256250	    141.1250
      3.1496	  3.35256250	    141.1250
      3.1595	  3.35256250	    141.1250
      3.1696	  3.35256250	    141.1250
      3.1795	  3.35256250	    141.1250
      3.1893	  3.35256250	    141.1250
      3.1995	  3.35256250	    141.1250
      3.2093	  3.35256250	    141.1250
      3.2195	  3.35256250	    141.1250
      3.2296	  3.35256250	    141.1250
      3.2395	  3.35256250	    141.1250
      3.2493	  3.35256250	    141.1250
      3.2595	  3.35256250	    141.1250
      3.2696	  3.35256250	    141.1250
      3.2795	  3.35256250	    141.1250
      3.2893	  3.35256250	    141.1250
      3.2995	  3.35256250	    141.1250
      3.3095	  3.35256250	    141.1250
      3.3195	  3.35256250	    141.1250
      3.3296	  3.35256250	    141.1250
      3.3395	  3.35256250	    141.1250
      3.3496	  3.35256250	    141.1250
      3.3595	  3.35256250	    141.1250
      3.3696	  3.35256250	    141.1250
      3.3795	  3.35256250	    141.1250
      3.3893	  3.35256250	    141.1250
      3.3995	  3.35256250	    141.1250
      3.4093	  3.35256250	    141.1250
      3.4195	  3.35256250	    141.1250
      3.4295	  3.35256250	    141.1250
      3.4395	  3.35256250	    141.1250
      3.4493	  3.35256250	    141.1250
      3.4595	  3.35256250	    141.1250
      3.4695	  3.35256250	    141.1250
      3.4795	  3.35256250	    141.1250
      3.4893	  3.35256250	    141.1250
      3.4995	  3.35256250	    141.1250
      3.5093	  3.35256250	    141.1250
      3.5195	  3.35256250	    141.1250
      3.5296	  3.35256250	    141.1250
      3.5395	  3.35256250	    141.1250
      3.5493	  3.35256250	    141.1250
      3.5595	  3.35256250	    141.1250
      3.5696	  3.35256250	    141.1250
      3.5795	  3.35256250	    141.1250
      3.5893	  3.35256250	    141.1250
      3.5995	  3.35256250	    141.1250
      3.6093	  3.35256250	    141.1250
      3.6195	  3.35256250	    141.1250
      3.6296	  3.35256250	    141.1250
      3.6395	  3.35256250	    141.1250
      3.6496	  3.35256250	    141.1250
      3.6595	  3.35256250	    141.1250
      3.6696	  3.35256250	    141.1250
      3.6795	  3.35256250	    141.1250
      3.6894	  3.35256250	    141.1250
      3.6995	  3.35256250	    141.1250
      3.7094	  3.35256250	    141.1250
      3.7195	  3.35256250	    141.1250
      3.7296	  3.35256250	    141.1250
      3.7395	  3.35256250	    141.1250
      3.7494	  3.35256250	    141.1250
      3.7596	  3.35256250	    141.1250
      3.7696	  3.35256250	    141.1250
      3.7795	  3.35256250	    141.1250
      3.7894	  3.35256250	    141.1250
      3.7995	  3.35256250	    141.1250
      3.8094	  3.35256250	    141.1250
      3.8195	  3.35256250	    141.1250
      3.8296	  3.35256250	    141.1250
      3.8395	  3.35256250	    141.1250
      3.8494	  3.35256250	    141.1250
      3.8595	  3.35256250	    141.1250
      3.8696	  3.35256250	    141.1250
      3.8795	  3.35256250	    141.1250
      3.8894	  3.35256250	    141.1250
      3.8995	  3.35256250	    141.1250
      3.9094	  3.35256250	    141.1250
      3.9195	  3.35256250	    141.1250
      3.9296	  3.35256250	    141.1250
      3.9395	  3.35256250	    141.1250
      3.9494	  3.35256250	    141.1250
      3.9596	  3.35256250	    141.1250
      3.9697	  3.35256250	    141.1250
      3.9795	  3.35256250	    141.1250
      3.9894	  3.35256250	    141.1250
      3.9996	  3.35256250	    141.1250
      4.0094	  3.35256250	    141.1250
      4.0195	  3.35256250	    141.1250
      4.0296	  3.35256250	    141.1250
      4.0395	  3.35256250	    141.1250
      4.0497	  3.35256250	    141.1250
      4.0596	  3.35256250	    141.1250
      4.0694	  3.35256250	    141.1250
      4.0796	  3.35256250	    141.1250
      4.0894	  3.35256250	    141.1250
      4.0996	  3.35256250	    141.1250
      4.1094	  3.35256250	    141.1250
      4.1196	  3.35256250	    141.1250
      4.1297	  3.35256250	    141.1250
      4.1396	  3.35256250	    141.1250
      4.1494	  3.35256250	    141.1250
      4.1596	  3.35256250	    141.1250
      4.1697	  3.35256250	    141.1250
      4.1796	  3.35256250	    141.1250
      4.1894	  3.35256250	    141.1250
      4.1996	  3.35256250	    141.1250
      4.2094	  3.35256250	    141.1250
      4.2196	  3.35256250	    141.1250
      4.2297	  3.35256250	    141.1250
      4.2396	  3.35256250	    141.1250
      4.2494	  3.35256250	    141.1250
      4.2596	  3.35256250	    141.1250
      4.2694	  3.35256250	    141.1250
      4.2796	  3.35256250	    141.1250
      4.2894	  3.35256250	    141.1250
      4.2996	  3.35256250	    141.1250
      4.3096	  3.35256250	    141.1250
      4.3196	  3.35256250	    141.1250
      4.3297	  3.35256250	    141.1250
      4.3396	  3.35256250	    141.1250
      4.3494	  3.35256250	    141.1250
      4.3596	  3.35256250	    141.1250
      4.3694	  3.35256250	    141.1250
      4.3796	  3.35256250	    141.1250
      4.3894	  3.35256250	    141.1250
      4.3996	  3.35256250	    141.1250
      4.4094	  3.35256250	    141.1250
      4.4196	  3.35256250	    141.1250
      4.4297	  3.35256250	    141.1250
      4.4396	  3.35256250	    141.1250
      4.4494	  3.35256250	    141.1250
      4.4596	  3.35256250	    141.1250
      4.4696	  3.35256250	    141.1250
      4.4796	  3.35256250	    141.1250
      4.4894	  3.35256250	    141.1250
      4.4996	  3.35256250	    141.1250
      4.5094	  3.35256250	    141.1250
      4.5196	  3.35256250	    141.1250
      4.5296	  3.35256250	    141.1250
      4.5396	  3.35256250	    141.1250
      4.5494	  3.35256250	    141.1250
      4.5596	  3.35256250	    141.1250
      4.5694	  3.35256250	    141.1250
      4.5796	  3.35256250	    141.1250
      4.5894	  3.35256250	    141.1250
      4.5996	  3.35256250	    141.1250
      4.6094	  3.35256250	    141.1250
      4.6196	  3.35256250	    141.1250
      4.6296	  3.35256250	    141.1250
      4.6396	  3.35256250	    141.1250
      4.6496	  3.35256250	    141.1250
      4.6596	  3.35256250	    141.1250
      4.6697	  3.35256250	    141.1250
      4.6796	  3.35256250	    141.1250
      4.6894	  3.35256250	    141.1250
      4.6996	  3.35256250	    141.1250
      4.7094	  3.35256250	    141.1250
      4.7196	  3.35256250	    141.1250
      4.7296	  3.35256250	    141.1250
      4.7396	  3.35256250	    141.1250
      4.7494	  3.35256250	    141.1250
      4.7596	  3.35256250	    141.1250
      4.7694	  3.35256250	    141.1250
      4.7796	  3.35256250	    141.1250
      4.7894	  3.35256250	    141.1250
      4.7996	  3.35256250	    141.1250
      4.8094	  3.35256250	    141.1250
      4.8196	  3.35256250	    141.1250
      4.8296	  3.35256250	    141.1250
      4.8396	  3.35256250	    141.1250
      4.8494	  3.35256250	    141.1250
      4.8596	  3.35256250	    141.1250
      4.8697	  3.35256250	    141.1250
      4.8796	  3.35256250	    141.1250
      4.8894	  3.35256250	    141.1250
      4.8996	  3.35256250	    141.1250
      4.9094	  3.35256250	    141.1250
      4.9196	  3.35256250	    141.1250
      4.9296	  3.35256250	    141.1250
      4.9396	  3.35256250	    141.1250
      4.9494	  3.35256250	    141.1250
      4.9597	  3.35256250	    141.1250
      4.9697	  3.35256250	    141.1250
      4.9796	  3.35256250	    141.1250
      4.9894	  3.35256250	    141.1250
      4.9996	  3.35256250	    141.1250
      5.0094	  3.35256250	    141.1250
      5.0196	  3.35256250	    141.1250
      5.0296	  3.35256250	    141.1250
      5.0396	  3.35256250	    141.1250
      5.0494	  3.35256250	    141.1250
      5.0597	  3.35256250	    141.1250
      5.0697	  3.35256250	    141.1250
      5.0796	  3.35256250	    141.1250
      5.0894	  3.35256250	    141.1250
      5.0997	  3.35256250	    141.1250
      5.1095	  3.35256250	    141.1250
      5.1196	  3.35256250	    141.1250
      5.1296	  3.35256250	    141.1250
      5.1396	  3.35256250	    141.1250
      5.1495	  3.35256250	    141.1250
      5.1597	  3.35256250	    141.1250
      5.1697	  3.35256250	    141.1250
      5.1796	  3.35256250	    141.1250
      5.1895	  3.35256250	    141.1250
      5.1997	  3.35256250	    141.1250
      5.2095	  3.35256250	    141.1250
      5.2197	  3.35256250	    141.1250
      5.2296	  3.35256250	    141.1250
      5.2397	  3.35256250	    141.1250
      5.2495	  3.35256250	    141.1250
      5.2597	  3.35256250	    141.1250
      5.2695	  3.35256250	    141.1250
      5.2797	  3.35256250	    141.1250
      5.2895	  3.35256250	    141.1250
      5.2997	  3.35256250	    141.1250
      5.3097	  3.35256250	    141.1250
      5.3197	  3.35256250	    141.1250
      5.3296	  3.35256250	    141.1250
      5.3397	  3.35256250	    141.1250
      5.3495	  3.35256250	    141.1250
      5.3597	  3.35256250	    141.1250
      5.3695	  3.35256250	    141.1250
      5.3797	  3.35256250	    141.1250
      5.3895	  3.35256250	    141.1250
      5.3997	  3.35256250	    141.1250
      5.4095	  3.35256250	    141.1250
      5.4197	  3.35256250	    141.1250
      5.4296	  3.35256250	    141.1250
      5.4397	  3.35256250	    141.1250
      5.4495	  3.35256250	    141.1250
      5.4597	  3.35256250	    141.1250
      5.4697	  3.35256250	    141.1250
      5.4797	  3.35256250	    141.1250
      5.4895	  3.35256250	    141.1250
      5.4997	  3.35256250	    141.1250
      5.5095	  3.35256250	    141.1250
      5.5197	  3.35256250	    141.1250
      5.5296	  3.35256250	    141.1250
      5.5397	  3.35256250	    141.1250
      5.5495	  3.35256250	    141.1250
      5.5597	  3.35256250	    141.1250
      5.5695	  3.35256250	    141.1250
      5.5797	  3.35256250	    141.1250
      5.5895	  3.35256250	    141.1250
      5.5997	  3.35256250	    141.1250
      5.6095	  3.35256250	    141.1250
      5.6197	  3.35256250	    141.1250
      5.6297	  3.35256250	    141.1250
      5.6397	  3.35256250	    141.1250
      5.6497	  3.35256250	    141.1250
      5.6597	  3.35256250	    141.1250
      5.6695	  3.35256250	    141.1250
      5.6797	  3.35256250	    141.1250
      5.6895	  3.35256250	    141.1250
      5.6997	  3.35256250	    141.1250
      5.7095	  3.35256250	    141.1250
      5.7197	  3.35256250	    141.1250
      5.7297	  3.35256250	    141.1250
      5.7397	  3.35256250	    141.1250
      5.7495	  3.35256250	    141.1250
      5.7597	  3.35256250	    141.1250
      5.7695	  3.35256250	    141.1250
      5.7797	  3.35256250	    141.1250
      5.7895	  3.35256250	    141.1250
      5.7997	  3.35256250	    141.1250
      5.8095	  3.35256250	    141.1250
      5.8197	  3.35256250	    141.1250
      5.8297	  3.35256250	    141.1250
      5.8397	  3.35256250	    141.1250
      5.8495	  3.35256250	    141.1250
      5.8597	  3.35256250	    141.1250
      5.8695	  3.35256250	    141.1250
      5.8797	  3.35256250	    141.1250
      5.8895	  3.35256250	    141.1250
      5.8997	  3.35256250	    141.1250
      5.9095	  3.35256250	    141.1250
      5.9197	  3.35256250	    141.1250
      5.9297	  3.35256250	    141.1250
      5.9397	  3.35256250	    141.1250
      5.9495	  3.35256250	    141.1250
      5.9597	  3.35256250	    141.1250
      5.9695	  3.35256250	    141.1250
      5.9797	  3.35256250	    141.1250
      5.9895	  3.35256250	    141.1250
      5.9997	  3.35256250	    141.1250
      6.0095	  3.35256250	    141.1250
      6.0197	  3.35256250	    141.1250
      6.0297	  3.35256250	    141.1250
      6.0397	  3.35256250	    141.1250
      6.0495	  3.35256250	    141.1250
      6.0597	  3.35256250	    141.1250
      6.0695	  3.35256250	    141.1250
      6.0797	  3.35256250	    141.1250
      6.0895	  3.35256250	    141.1250
      6.0998	  3.35256250	    141.1250
      6.1095	  3.35256250	    141.1250
      6.1197	  3.35256250	    141.1250
      6.1297	  3.35256250	    141.1250
      6.1397	  3.35256250	    141.1250
      6.1495	  3.35256250	    141.1250
      6.1598	  3.35256250	    141.1250
      6.1695	  3.35256250	    141.1250
      6.1797	  3.35256250	    141.1250
      6.1895	  3.35256250	    141.1250
      6.1998	  3.35256250	    141.1250
      6.2095	  3.35256250	    141.1250
      6.2197	  3.35256250	    141.1250
      6.2298	  3.35256250	    141.1250
      6.2398	  3.35256250	    141.1250
      6.2495	  3.35256250	    141.1250
      6.2598	  3.35256250	    141.1250
      6.2695	  3.35256250	    141.1250
      6.2798	  3.35256250	    141.1250
      6.2895	  3.35256250	    141.1250
      6.2998	  3.35256250	    141.1250
      6.3098	  3.35256250	    141.1250
      6.3197	  3.35256250	    141.1250
      6.3298	  3.35256250	    141.1250
      6.3398	  3.35256250	    141.1250
      6.3495	  3.35256250	    141.1250
      6.3598	  3.35256250	    141.1250
      6.3695	  3.35256250	    141.1250
      6.3798	  3.35256250	    141.1250
      6.3895	  3.35256250	    141.1250
      6.3998	  3.35256250	    141.1250
      6.4095	  3.35256250	    141.1250
      6.4198	  3.35256250	    141.1250
      6.4297	  3.35256250	    141.1250
      6.4398	  3.35256250	    141.1250
      6.4495	  3.35256250	    141.1250
      6.4598	  3.35256250	    141.1250
      6.4698	  3.35256250	    141.1250
      6.4798	  3.35256250	    141.1250
      6.4895	  3.35256250	    141.1250
      6.4998	  3.35256250	    141.1250
      6.5095	  3.35256250	    141.1250
      6.5198	  3.35256250	    141.1250
      6.5298	  3.35256250	    141.1250
      6.5398	  3.35256250	    141.1250
      6.5496	  3.35256250	    141.1250
      6.5598	  3.35256250	    141.1250
      6.5696	  3.35256250	    141.1250
      6.5798	  3.35256250	    141.1250
      6.5896	  3.35256250	    141.1250
      6.5998	  3.35256250	    141.1250
      6.6096	  3.35256250	    141.1250
      6.6198	  3.35256250	    141.1250
      6.6298	  3.35256250	    141.1250
      6.6398	  3.35256250	    141.1250
      6.6498	  3.35256250	    141.1250
      6.6598	  3.35256250	    141.1250
      6.6696	  3.35256250	    141.1250
      6.6798	  3.35256250	    141.1250
      6.6896	  3.35256250	    141.1250
      6.6998	  3.35256250	    141.1250
      6.7096	  3.35256250	    141.1250
      6.7198	  3.35256250	    141.1250
      6.7298	  3.35256250	    141.1250
      6.7398	  3.35256250	    141.1250
      6.7496	  3.35256250	    141.1250
      6.7598	  3.35256250	    141.1250
      6.7696	  3.35256250	    141.1250
      6.7798	  3.35256250	    141.1250
      6.7896	  3.35256250	    141.1250
      6.7998	  3.35256250	    141.1250
      6.8096	  3.35256250	    141.1250
      6.8198	  3.35256250	    141.1250
      6.8298	  3.35256250	    141.1250
      6.8398	  3.35256250	    141.1250
      6.8496	  3.35256250	    141.1250
      6.8598	  3.35256250	    141.1250
      6.8696	  3.35256250	    141.1250
      6.8798	  3.35256250	    141.1250
      6.8896	  3.35256250	    141.1250
      6.8998	  3.35256250	    141.1250
      6.9096	  3.35256250	    141.1250
      6.9198	  3.35256250	    141.1250
      6.9298	  3.35256250	    141.1250
      6.9398	  3.35256250	    141.1250
      6.9496	  3.35256250	    141.1250
      6.9598	  3.35256250	    141.1250
      6.9696	  3.35256250	    141.1250
      6.9798	  3.35256250	    141.1250
      6.9896	  3.35256250	    141.1250
      6.9998	  3.35256250	    141.1250
      7.0096	  3.35256250	    141.1250
      7.0198	  3.35256250	    141.1250
      7.0298	  3.35256250	    141.1250
      7.0398	  3.35256250	    141.1250
      7.0496	  3.35256250	    141.1250
      7.0598	  3.35256250	    141.1250
      7.0696	  3.35256250	    141.1250
      7.0798	  3.35256250	    141.1250
      7.0896	  3.35256250	    141.1250
      7.0998	  3.35256250	    141.1250
      7.1096	  3.35256250	    141.1250
      7.1198	  3.35256250	    141.1250
      7.1298	  3.35256250	    141.1250
      7.1398	  3.35256250	    141.1250
      7.1496	  3.35256250	    141.1250
      7.1598	  3.35256250	    141.1250
      7.1696	  3.35256250	    141.1250
      7.1798	  3.35256250	    141.1250
      7.1896	  3.35256250	    141.1250
      7.1998	  3.35256250	    141.1250
      7.2096	  3.35256250	    141.1250
      7.2198	  3.35256250	    141.1250
      7.2298	  3.35256250	    141.1250
      7.2398	  3.35256250	    141.1250
      7.2496	  3.35256250	    141.1250
      7.2598	  3.35256250	    141.1250
      7.2696	  3.35256250	    141.1250
      7.2798	  3.35256250	    141.1250
      7.2896	  3.35256250	    141.1250
      7.2999	  3.35256250	    141.1250
      7.3098	  3.35256250	    141.1250
      7.3198	  3.35256250	    141.1250
      7.3298	  3.35256250	    141.1250
      7.3398	  3.35256250	    141.1250
      7.3496	  3.35256250	    141.1250
      7.3599	  3.35256250	    141.1250
      7.3696	  3.35256250	    141.1250
      7.3798	  3.35256250	    141.1250
      7.3896	  3.35256250	    141.1250
      7.3999	  3.35256250	    141.1250
      7.4096	  3.35256250	    141.1250
      7.4199	  3.35256250	    141.1250
      7.4299	  3.35256250	    141.1250
      7.4399	  3.35256250	    141.1250
      7.4496	  3.35256250	    141.1250
      7.4599	  3.35256250	    141.1250
