ï»¿Time_s      	WheelBasedVehicleSpd
     52.0829	      0.0000
     52.1827	      0.0000
     52.2827	      0.0000
     52.3827	      0.0000
     52.4827	      0.0000
     52.5827	      0.0000
     52.6828	      0.0000
     52.7828	      0.0000
     52.8828	      0.0000
     52.9828	      0.0000
     53.0830	      0.0000
     53.1828	      0.0000
     53.2828	      0.0000
     53.3828	      0.0000
     53.4828	      0.0000
     53.5828	      0.0000
     53.6828	      0.0000
     53.7828	      0.0000
     53.8829	      0.0000
     53.9829	      0.0000
     54.0830	      0.0000
     54.1829	      0.0000
     54.2829	      0.0000
     54.3829	      0.0000
     54.4829	      0.0000
     54.5829	      0.0000
     54.6829	      0.0000
     54.7830	      0.0000
     54.8830	      0.0000
     54.9829	      0.0000
     55.0832	      0.0000
     55.1830	      0.0000
     55.2830	      0.0000
     55.3830	      0.0000
     55.4830	      0.0000
     55.5830	      0.0000
     55.6830	      0.0000
     55.7831	      0.0000
     55.8831	      0.0000
     55.9831	      0.0000
     56.0832	      0.0000
     56.1831	      0.0000
     56.2831	      0.0000
     56.3831	      0.0000
     56.4831	      0.0000
     56.5831	      0.0000
     56.6831	      0.0000
     56.7831	      0.0000
     56.8832	      0.0000
     56.9831	      0.0000
     57.0833	      0.0000
     57.1832	      0.0000
     57.2832	      0.0000
     57.3832	      0.0000
     57.4833	      0.0000
     57.5832	      0.0000
     57.6832	      0.0000
     57.7833	      0.0000
     57.8833	      0.0000
     57.9832	      0.0000
     58.0835	      0.0000
     58.1832	      0.0000
     58.2833	      0.0000
     58.3833	      0.0000
     58.4834	      0.0000
     58.5832	      0.0000
     58.6833	      0.0000
     58.7834	      0.0000
     58.8834	      0.0000
     58.9833	      0.0000
     59.0835	      0.0000
     59.1834	      0.0000
     59.2835	      0.0000
     59.3834	      0.0000
     59.4835	      0.0000
     59.5835	      0.0000
     59.6834	      0.0000
     59.7835	      0.0000
     59.8835	      0.0000
     59.9834	      0.0000
     60.0836	      0.0000
     60.1834	      0.0000
     60.2836	      0.0000
     60.3836	      0.0000
     60.4836	      0.0000
     60.5836	      0.0000
     60.6835	      0.0000
     60.7836	      0.0000
     60.8837	      0.0000
     60.9835	      0.0000
     61.0837	      0.0000
     61.1835	      0.0000
     61.2837	      0.0000
     61.3837	      0.0000
     61.4837	      0.0000
     61.5837	      0.0000
     61.6836	      0.0000
     61.7837	      0.0000
     61.8838	      0.0000
     61.9836	      0.0000
     62.0838	      0.0000
     62.1842	      0.0000
     62.2839	      0.0000
     62.3838	      0.0000
     62.4839	      0.0000
     62.5839	      0.0000
     62.6839	      0.0000
     62.7839	      0.0000
     62.8839	      0.0000
     62.9837	      0.0000
     63.0839	      0.0000
     63.1837	      0.0000
     63.2838	      0.0000
     63.3838	      0.0000
     63.4838	      0.0000
     63.5839	      0.0000
     63.6838	      0.0000
     63.7840	      0.0000
     63.8840	      0.0000
     63.9840	      0.0000
     64.0840	      0.0000
     64.1840	      0.0000
     64.2839	      0.0000
     64.3840	      0.0000
     64.4840	      0.0000
     64.5840	      0.0000
     64.6841	      0.0000
     64.7840	      0.0000
     64.8841	      0.0000
     64.9840	      0.0000
     65.0842	      0.0000
     65.1839	      0.0000
     65.2841	      0.0000
     65.3840	      0.0000
     65.4840	      0.0000
     65.5840	      0.0000
     65.6841	      0.0000
     65.7839	      0.0000
     65.8840	      0.0000
     65.9841	      0.0000
     66.0843	      0.0000
     66.1841	      0.0000
     66.2841	      0.0000
     66.3841	      0.0000
     66.4840	      0.0000
     66.5841	      0.0000
     66.6842	      0.0000
     66.7840	      0.0000
     66.8841	      0.0000
     66.9842	      0.0000
     67.0842	      0.0000
     67.1842	      0.0000
     67.2843	      0.0000
     67.3843	      0.0000
     67.4843	      0.0000
     67.5842	      0.0000
     67.6843	      0.0000
     67.7843	      0.0000
     67.8843	      0.0000
     67.9842	      0.0000
     68.0843	      0.0000
     68.1843	      0.0000
     68.2844	      0.0000
     68.3843	      0.0000
     68.4844	      0.0000
     68.5844	      0.0000
     68.6843	      0.0000
     68.7844	      0.0000
     68.8844	      0.0000
     68.9843	      0.0000
     69.0845	      0.0000
     69.1844	      0.0000
     69.2844	      0.0000
     69.3844	      0.0000
     69.4845	      0.0000
     69.5844	      0.0000
     69.6844	      0.0000
     69.7844	      0.0000
     69.8844	      0.0000
     69.9844	      0.0000
     70.0845	      0.0000
     70.1844	      0.0000
     70.2845	      0.0000
     70.3845	      0.0000
     70.4845	      0.0000
     70.5845	      0.0000
     70.6846	      0.0000
     70.7845	      0.0000
     70.8845	      0.0000
     70.9846	      0.0000
     71.0847	      0.0000
     71.1845	      0.0000
     71.2848	      0.0000
     71.3847	      0.0000
     71.4848	      0.0000
     71.5848	      0.0000
     71.6848	      0.0000
     71.7848	      0.0000
     71.8849	      0.0000
     71.9848	      0.0000
     72.0850	      0.0000
     72.1847	      0.0000
     72.2848	      0.0000
     72.3848	      0.0000
     72.4850	      0.0000
     72.5847	      0.0000
     72.6849	      0.0000
     72.7849	      0.0000
     72.8849	      0.0000
     72.9849	      0.0000
     73.0850	      0.0000
     73.1849	      0.1641
     73.2849	      0.5781
     73.3850	      1.0820
     73.4849	      1.5625
     73.5849	      1.9648
     73.6850	      2.3008
     73.7849	      2.6094
     73.8850	      2.8867
     73.9850	      3.1250
     74.0851	      3.3594
     74.1850	      3.7227
     74.2851	      4.2266
     74.3850	      4.8320
     74.4851	      5.5000
     74.5850	      6.1484
     74.6850	      6.7148
     74.7850	      7.2500
     74.8851	      7.7734
     74.9850	      8.2773
     75.0853	      8.7578
     75.1851	      9.2500
     75.2851	      9.7734
     75.3851	     10.3047
     75.4851	     10.8281
     75.5851	     11.3359
     75.6851	     11.8359
     75.7852	     12.3398
     75.8851	     12.8438
     75.9852	     13.3398
     76.0854	     13.8164
     76.1851	     14.2773
     76.2852	     14.7344
     76.3852	     15.2109
     76.4852	     15.6836
     76.5852	     16.1445
     76.6852	     16.5859
     76.7852	     17.0195
     76.8852	     17.4414
     76.9853	     17.8633
     77.0854	     18.2852
     77.1852	     18.6641
     77.2853	     18.9688
     77.3852	     19.1797
     77.4853	     19.2656
     77.5853	     19.2539
     77.6853	     19.2266
     77.7853	     19.2188
     77.8855	     19.2188
     77.9854	     19.1992
     78.0853	     19.1523
     78.1854	     19.0938
     78.2854	     19.0586
     78.3849	     19.0703
     78.4854	     19.0977
     78.5853	     19.1641
     78.6853	     19.3281
     78.7854	     19.5781
     78.8854	     19.8984
     78.9854	     20.2773
     79.0855	     20.7109
     79.1854	     21.1680
     79.2854	     21.6367
     79.3855	     22.1016
     79.4851	     22.5703
     79.5854	     23.0273
     79.6855	     23.4688
     79.7852	     23.8984
     79.8855	     24.3203
     79.9855	     24.6875
     80.0856	     24.9531
     80.1855	     25.0547
     80.2856	     25.0039
     80.3852	     24.9414
     80.4855	     24.9297
     80.5856	     24.8984
     80.6856	     24.8555
     80.7856	     24.8242
     80.8856	     24.8438
     80.9855	     24.9219
     81.0858	     25.0000
     81.1857	     25.1719
     81.2856	     25.4453
     81.3853	     25.7813
     81.4857	     26.1445
     81.5856	     26.5000
     81.6856	     26.8438
     81.7857	     27.1875
     81.8854	     27.5195
     81.9856	     27.7891
     82.0859	     27.8828
     82.1856	     27.8047
     82.2858	     27.6250
     82.3858	     27.4023
     82.4858	     27.2461
     82.5858	     27.1680
     82.6859	     27.1172
     82.7858	     27.0547
     82.8855	     26.9883
     82.9859	     26.9180
     83.0855	     26.8594
     83.1858	     26.8477
     83.2859	     26.8906
     83.3858	     26.9141
     83.4856	     26.8789
     83.5854	     26.7813
     83.6853	     26.6602
     83.7859	     26.5664
     83.8860	     26.4609
     83.9859	     26.2969
     84.0861	     26.0938
     84.1857	     25.9063
     84.2857	     25.7266
     84.3857	     25.5430
     84.4855	     25.3516
     84.5856	     25.1484
     84.6860	     24.9336
     84.7860	     24.7227
     84.8857	     24.5078
     84.9857	     24.2891
     85.0862	     24.0703
     85.1860	     23.8594
     85.2861	     23.6445
     85.3858	     23.4258
     85.4857	     23.2031
     85.5858	     22.9883
     85.6857	     22.7813
     85.7859	     22.5703
     85.8859	     22.3125
     85.9857	     21.9688
     86.0859	     21.5234
     86.1859	     20.9961
     86.2860	     20.4023
     86.3859	     19.7539
     86.4859	     19.0664
     86.5860	     18.3828
     86.6857	     17.7109
     86.7860	     17.0508
     86.8860	     16.3867
     86.9860	     15.7344
     87.0861	     15.1016
     87.1857	     14.4648
     87.2860	     13.8203
     87.3860	     13.1914
     87.4861	     12.5742
     87.5860	     11.9453
     87.6858	     11.3242
     87.7860	     10.7305
     87.8860	     10.1445
     87.9860	      9.5898
     88.0863	      9.0430
     88.1857	      8.5273
     88.2861	      8.0742
     88.3861	      7.6875
     88.4860	      7.2852
     88.5860	      6.7227
     88.6858	      6.0039
     88.7861	      5.3164
     88.8861	      4.7969
     88.9858	      4.4180
     89.0862	      4.0313
     89.1858	      3.6367
     89.2862	      3.2461
     89.3861	      2.9297
     89.4861	      2.7227
     89.5862	      2.6094
     89.6859	      2.5625
     89.7862	      2.5586
     89.8862	      2.5703
     89.9862	      2.5859
     90.0863	      2.6016
     90.1860	      2.6094
     90.2862	      2.6133
     90.3862	      2.6172
     90.4863	      2.6172
     90.5862	      2.6172
     90.6860	      2.5742
     90.7863	      2.1680
     90.8862	      1.5039
     90.9863	      0.8594
     91.0865	      0.3789
     91.1863	      0.0859
     91.2863	      0.0000
     91.3863	      0.0000
     91.4863	      0.0000
     91.5863	      0.0000
     91.6861	      0.0000
     91.7863	      0.0000
     91.8864	      0.0000
     91.9864	      0.0039
     92.0865	      0.0039
     92.1864	      0.0039
     92.2864	      0.0039
     92.3863	      0.0000
     92.4864	      0.0000
     92.5864	      0.0000
     92.6861	      0.0000
     92.7864	      0.0000
     92.8865	      0.0000
     92.9864	      0.0000
     93.0865	      0.0000
     93.1862	      0.0000
     93.2865	      0.0000
     93.3865	      0.0000
     93.4865	      0.0000
     93.5865	      0.0000
     93.6865	      0.0000
     93.7866	      0.0000
     93.8865	      0.0000
     93.9865	      0.0000
     94.0867	      0.0000
     94.1862	      0.0000
     94.2866	      0.0000
     94.3866	      0.0000
     94.4866	      0.0000
     94.5866	      0.0000
     94.6863	      0.0000
     94.7866	      0.0000
     94.8866	      0.0000
     94.9867	      0.0000
     95.0867	      0.0000
     95.1863	      0.0000
     95.2867	      0.0000
     95.3864	      0.0000
     95.4867	      0.0000
     95.5867	      0.0000
     95.6866	      0.0000
     95.7867	      0.0000
     95.8868	      0.0000
     95.9864	      0.0000
     96.0868	      0.0000
     96.1865	      0.0000
     96.2867	      0.0000
     96.3867	      0.0000
     96.4868	      0.0000
     96.5868	      0.0000
     96.6868	      0.0000
     96.7868	      0.0000
     96.8868	      0.0000
     96.9865	      0.0000
     97.0870	      0.0000
     97.1868	      0.0000
     97.2868	      0.0000
     97.3869	      0.0000
     97.4868	      0.0000
     97.5868	      0.0000
     97.6869	      0.0000
     97.7868	      0.0000
     97.8869	      0.0000
     97.9866	      0.0000
     98.0870	      0.0000
     98.1869	      0.0000
     98.2870	      0.0000
     98.3869	      0.0000
     98.4869	      0.0000
     98.5867	      0.0000
     98.6868	      0.0000
     98.7871	      0.0000
     98.8872	      0.0000
     98.9871	      0.0000
     99.0873	      0.0000
     99.1869	      0.0000
     99.2872	      0.0000
     99.3871	      0.0000
     99.4873	      0.0000
     99.5872	      0.0000
     99.6869	      0.0000
     99.7873	      0.0000
     99.8872	      0.0000
     99.9872	      0.0000
    100.0874	      0.0078
    100.1870	      0.3164
    100.2873	      1.0508
    100.3873	      1.9375
    100.4872	      2.7930
    100.5873	      3.5586
    100.6874	      4.1953
    100.7873	      4.6406
    100.8873	      4.9180
    100.9871	      5.1953
    101.0874	      5.6016
    101.1871	      6.1523
    101.2874	      6.8125
    101.3873	      7.5000
    101.4873	      8.1680
    101.5874	      8.8281
    101.6871	      9.4727
    101.7874	     10.0938
    101.8875	     10.7070
    101.9871	     11.3359
    102.0875	     11.9570
    102.1872	     12.5586
    102.2874	     13.1367
    102.3874	     13.7109
    102.4875	     14.3047
    102.5874	     14.8984
    102.6872	     15.4805
    102.7875	     16.0469
    102.8875	     16.5977
    102.9875	     17.1406
    103.0877	     17.6953
    103.1875	     18.2578
    103.2875	     18.8164
    103.3876	     19.3594
    103.4875	     19.8828
    103.5873	     20.3711
    103.6876	     20.7578
    103.7875	     20.9531
    103.8876	     20.9297
    103.9874	     20.7461
    104.0877	     20.5508
    104.1873	     20.4141
    104.2878	     20.3242
    104.3875	     20.2422
    104.4877	     20.1367
    104.5878	     20.0156
    104.6874	     19.8867
    104.7877	     19.7617
    104.8878	     19.6328
    104.9876	     19.5234
    105.0878	     19.4727
    105.1875	     19.5195
    105.2877	     19.6953
    105.3877	     20.0117
    105.4878	     20.4688
    105.5877	     21.1406
    105.6875	     21.9727
    105.7878	     22.8516
    105.8878	     23.5859
    105.9878	     24.0195
    106.0880	     24.0313
    106.1877	     23.6953
    106.2878	     23.2070
    106.3879	     22.7148
    106.4878	     22.2734
    106.5879	     21.8945
    106.6877	     21.5469
    106.7874	     21.2227
    106.8879	     20.9453
    106.9875	     20.7305
    107.0880	     20.5742
    107.1876	     20.4766
    107.2881	     20.4141
    107.3878	     20.3711
    107.4879	     20.3594
    107.5880	     20.3750
    107.6879	     20.4063
    107.7879	     20.4688
    107.8880	     20.5742
    107.9879	     20.7109
    108.0880	     20.8516
    108.1880	     20.9883
    108.2880	     21.1328
    108.3880	     21.2891
    108.4881	     21.4531
    108.5880	     21.6328
    108.6877	     21.8398
    108.7881	     22.0898
    108.8880	     22.3867
    108.9878	     22.7266
    109.0879	     23.0820
    109.1877	     23.4375
    109.2881	     23.7852
    109.3882	     24.1094
    109.4881	     24.3555
    109.5881	     24.5039
    109.6879	     24.5391
    109.7881	     24.4531
    109.8882	     24.3125
    109.9883	     24.1797
    110.0880	     24.0625
    110.1882	     23.9492
    110.2883	     23.7500
    110.3882	     23.5117
    110.4882	     23.2891
    110.5883	     23.0898
    110.6883	     22.9102
    110.7883	     22.7344
    110.8884	     22.5430
    110.9883	     22.3438
    111.0884	     22.1641
    111.1880	     22.0742
    111.2883	     22.1758
    111.3883	     22.5273
    111.4883	     23.1602
    111.5883	     23.9023
    111.6880	     24.5586
    111.7884	     24.9531
    111.8884	     25.0195
    111.9881	     24.8281
    112.0886	     24.5742
    112.1881	     24.3047
    112.2884	     24.0742
    112.3885	     23.7422
    112.4884	     23.1406
    112.5884	     22.2734
    112.6883	     21.2422
    112.7884	     20.1992
    112.8885	     19.2539
    112.9885	     18.5000
    113.0886	     17.9688
    113.1882	     17.6680
    113.2886	     17.5391
    113.3883	     17.4844
    113.4885	     17.4375
    113.5886	     17.3711
    113.6885	     17.2852
    113.7886	     17.1641
    113.8886	     17.0156
    113.9883	     16.8594
    114.0884	     16.7188
    114.1886	     16.6055
    114.2886	     16.5352
    114.3885	     16.5078
    114.4886	     16.5273
    114.5886	     16.6406
    114.6883	     16.8945
    114.7886	     17.3203
    114.8886	     17.9297
    114.9886	     18.6719
    115.0888	     19.5039
    115.1883	     20.3359
    115.2886	     21.0664
    115.3887	     21.6055
    115.4883	     21.9258
    115.5887	     22.0547
    115.6884	     22.0117
    115.7886	     21.8750
    115.8887	     21.7031
    115.9888	     21.5547
    116.0888	     21.4492
    116.1887	     21.4023
    116.2888	     21.4180
    116.3887	     21.4766
