ï»¿Time_s      	SteeringWheelAngle_rad	InputShaftAngle_deg
      1.4230	 -6.05271094	   -399.0000
      1.4330	 -6.05271094	   -399.0000
      1.4430	 -6.05271094	   -399.0000
      1.4530	 -6.05271094	   -399.0000
      1.4630	 -6.05271094	   -399.0000
      1.4730	 -6.05271094	   -399.0000
      1.4830	 -6.05368750	   -399.0000
      1.4930	 -6.05271094	   -399.0000
      1.5030	 -6.05271094	   -399.0000
      1.5130	 -6.05271094	   -399.0000
      1.5230	 -6.05271094	   -399.0000
      1.5330	 -6.05271094	   -399.0000
      1.5430	 -6.05271094	   -399.0000
      1.5530	 -6.05271094	   -399.0000
      1.5630	 -6.05271094	   -399.0000
      1.5730	 -6.05271094	   -399.0000
      1.5830	 -6.05271094	   -399.0000
      1.5930	 -6.05271094	   -399.0000
      1.6030	 -6.05271094	   -399.0000
      1.6130	 -6.05271094	   -399.0000
      1.6230	 -6.05271094	   -399.0000
      1.6330	 -6.05271094	   -399.0000
      1.6430	 -6.05271094	   -399.0000
      1.6530	 -6.05271094	   -399.0000
      1.6630	 -6.05271094	   -399.0000
      1.6730	 -6.05271094	   -399.0000
      1.6830	 -6.05271094	   -399.0000
      1.6930	 -6.05271094	   -399.0000
      1.7030	 -6.05271094	   -399.0000
      1.7130	 -6.05271094	   -399.0000
      1.7230	 -6.05271094	   -399.0000
      1.7330	 -6.05271094	   -399.0000
      1.7430	 -6.05271094	   -399.0000
      1.7530	 -6.05271094	   -399.0000
      1.7630	 -6.05271094	   -399.0000
      1.7730	 -6.05271094	   -399.0000
      1.7830	 -6.05271094	   -399.0000
      1.7930	 -6.05271094	   -399.0000
      1.8030	 -6.05271094	   -399.0000
      1.8130	 -6.05271094	   -399.0000
      1.8230	 -6.05271094	   -399.0000
      1.8330	 -6.05271094	   -399.0000
      1.8430	 -6.05271094	   -399.0000
      1.8530	 -6.05271094	   -399.0000
      1.8630	 -6.05271094	   -399.0000
      1.8730	 -6.05271094	   -399.0000
      1.8830	 -6.05271094	   -399.0000
      1.8930	 -6.05271094	   -399.0000
      1.9030	 -6.05271094	   -399.0000
      1.9130	 -6.05271094	   -399.0000
      1.9230	 -6.05271094	   -399.0000
      1.9330	 -6.05271094	   -399.0000
      1.9430	 -6.05271094	   -399.0000
      1.9530	 -6.05271094	   -399.0000
      1.9630	 -6.05271094	   -399.0000
      1.9730	 -6.05271094	   -399.0000
      1.9830	 -6.05271094	   -399.0000
      1.9930	 -6.05271094	   -399.0000
      2.0030	 -6.05271094	   -399.0000
      2.0130	 -6.05271094	   -399.0000
      2.0230	 -6.05271094	   -399.0000
      2.0330	 -6.05271094	   -399.0000
      2.0430	 -6.05271094	   -399.0000
      2.0530	 -6.05271094	   -399.0000
      2.0630	 -6.05271094	   -399.0000
      2.0730	 -6.05271094	   -399.0000
      2.0830	 -6.05271094	   -399.0000
      2.0930	 -6.05271094	   -399.0000
      2.1030	 -6.05271094	   -399.0000
      2.1130	 -6.05271094	   -399.0000
      2.1230	 -6.05271094	   -399.0000
      2.1330	 -6.05271094	   -399.0000
      2.1430	 -6.05271094	   -399.0000
      2.1530	 -6.05271094	   -399.0000
      2.1630	 -6.05271094	   -399.0000
      2.1730	 -6.05271094	   -399.0000
      2.1830	 -6.05271094	   -399.0000
      2.1930	 -6.05271094	   -399.0000
      2.2030	 -6.05271094	   -399.0000
      2.2130	 -6.05271094	   -399.0000
      2.2230	 -6.05271094	   -399.0000
      2.2330	 -6.05271094	   -399.0000
      2.2430	 -6.05271094	   -399.0000
      2.2530	 -6.05271094	   -399.0000
      2.2630	 -6.05271094	   -399.0000
      2.2730	 -6.05271094	   -399.0000
      2.2830	 -6.05271094	   -399.0000
      2.2930	 -6.05271094	   -399.0000
      2.3030	 -6.05271094	   -399.0000
      2.3130	 -6.05271094	   -399.0000
      2.3230	 -6.05271094	   -399.0000
      2.3330	 -6.05271094	   -399.0000
      2.3430	 -6.05271094	   -399.0000
      2.3530	 -6.05271094	   -399.0000
      2.3630	 -6.05271094	   -399.0000
      2.3730	 -6.05271094	   -399.0000
      2.3830	 -6.05271094	   -399.0000
      2.3930	 -6.05271094	   -399.0000
      2.4030	 -6.05271094	   -399.0000
      2.4130	 -6.05271094	   -399.0000
      2.4230	 -6.05271094	   -399.0000
      2.4330	 -6.05271094	   -399.0000
      2.4430	 -6.05271094	   -399.0000
      2.4530	 -6.05271094	   -399.0000
      2.4630	 -6.05271094	   -399.0000
      2.4730	 -6.05271094	   -399.0000
      2.4830	 -6.05271094	   -399.0000
      2.4930	 -6.05271094	   -399.0000
      2.5030	 -6.05271094	   -399.0000
      2.5130	 -6.05271094	   -399.0000
      2.5230	 -6.05271094	   -399.0000
      2.5330	 -6.05271094	   -399.0000
      2.5430	 -6.05271094	   -399.0000
      2.5530	 -6.05271094	   -399.0000
      2.5630	 -6.05271094	   -399.0000
      2.5730	 -6.05271094	   -399.0000
      2.5830	 -6.05271094	   -399.0000
      2.5930	 -6.05271094	   -399.0000
      2.6030	 -6.05368750	   -399.0000
      2.6130	 -6.05466406	   -399.0000
      2.6230	 -6.05466406	   -399.0000
      2.6330	 -6.05466406	   -399.0000
      2.6430	 -6.05466406	   -399.0000
      2.6530	 -6.05466406	   -399.0000
      2.6630	 -6.05466406	   -399.0000
      2.6730	 -6.05466406	   -399.0000
      2.6830	 -6.05466406	   -399.0000
      2.6930	 -6.05466406	   -399.0000
      2.7030	 -6.05466406	   -399.0000
      2.7130	 -6.05466406	   -399.0000
      2.7230	 -6.05466406	   -399.0000
      2.7330	 -6.05466406	   -399.0000
      2.7430	 -6.05466406	   -399.0000
      2.7530	 -6.05466406	   -399.0000
      2.7630	 -6.05466406	   -399.0000
      2.7730	 -6.05466406	   -399.0000
      2.7830	 -6.05466406	   -399.0000
      2.7931	 -6.05466406	   -399.0000
      2.8030	 -6.05466406	   -399.0000
      2.8130	 -6.05466406	   -399.0000
      2.8231	 -6.05466406	   -399.0000
      2.8330	 -6.05466406	   -399.0000
      2.8430	 -6.05466406	   -399.0000
      2.8531	 -6.05466406	   -399.0000
      2.8631	 -6.05466406	   -399.0000
      2.8731	 -6.05466406	   -399.0000
      2.8831	 -6.05466406	   -399.0000
      2.8931	 -6.05466406	   -399.0000
      2.9031	 -6.05466406	   -399.0000
      2.9131	 -6.05466406	   -399.0000
      2.9231	 -6.05466406	   -399.0000
      2.9331	 -6.05466406	   -399.0000
      2.9431	 -6.05466406	   -399.0000
      2.9531	 -6.05466406	   -399.0000
      2.9631	 -6.05466406	   -399.0000
      2.9731	 -6.05466406	   -399.0000
      2.9831	 -6.05466406	   -399.0000
      2.9931	 -6.05466406	   -399.0000
      3.0031	 -6.05466406	   -399.0000
      3.0131	 -6.05466406	   -399.0000
      3.0231	 -6.05466406	   -399.0000
      3.0331	 -6.05466406	   -399.0000
      3.0431	 -6.05466406	   -399.0000
      3.0531	 -6.05466406	   -399.0000
      3.0631	 -6.05466406	   -399.0000
      3.0731	 -6.05466406	   -399.0000
      3.0831	 -6.05466406	   -399.0000
      3.0931	 -6.05466406	   -399.0000
      3.1031	 -6.05466406	   -399.0000
      3.1131	 -6.05466406	   -399.0000
      3.1231	 -6.05564062	   -399.0000
      3.1331	 -6.05564062	   -399.0000
      3.1431	 -6.05564062	   -399.0000
      3.1531	 -6.05564062	   -399.0000
      3.1631	 -6.05564062	   -399.0000
      3.1731	 -6.05564062	   -399.0000
      3.1831	 -6.05564062	   -399.0000
      3.1931	 -6.05564062	   -399.0000
      3.2031	 -6.05564062	   -399.0000
      3.2131	 -6.05564062	   -399.0000
      3.2231	 -6.05564062	   -399.0000
      3.2331	 -6.05564062	   -399.0000
      3.2431	 -6.05564062	   -399.0000
      3.2531	 -6.05564062	   -399.0000
      3.2631	 -6.05564062	   -399.0000
      3.2731	 -6.05564062	   -399.0000
      3.2831	 -6.05564062	   -399.0000
      3.2931	 -6.05564062	   -399.0000
      3.3031	 -6.05564062	   -399.0000
      3.3131	 -6.05564062	   -399.0000
      3.3231	 -6.05564062	   -399.0000
      3.3331	 -6.05564062	   -399.0000
      3.3431	 -6.05564062	   -399.0000
      3.3531	 -6.05564062	   -399.0000
      3.3631	 -6.05564062	   -399.0000
      3.3731	 -6.05564062	   -399.0000
      3.3831	 -6.05564062	   -399.0000
      3.3931	 -6.05661719	   -399.0000
      3.4031	 -6.05661719	   -399.0000
      3.4131	 -6.05564062	   -399.0000
      3.4231	 -6.05564062	   -399.0000
      3.4331	 -6.05564062	   -399.0000
      3.4431	 -6.05564062	   -399.0000
      3.4531	 -6.05661719	   -399.0000
      3.4631	 -6.05661719	   -399.0000
      3.4731	 -6.05564062	   -399.0000
      3.4831	 -6.05661719	   -399.0000
      3.4931	 -6.05661719	   -399.0000
      3.5031	 -6.05661719	   -399.0000
      3.5131	 -6.05661719	   -399.0000
      3.5231	 -6.05564062	   -399.0000
      3.5331	 -6.05564062	   -399.0000
      3.5431	 -6.05564062	   -399.0000
      3.5531	 -6.05661719	   -399.0000
      3.5631	 -6.05661719	   -399.0000
      3.5731	 -6.05661719	   -399.0000
      3.5831	 -6.05661719	   -399.0000
      3.5931	 -6.05661719	   -399.0000
      3.6031	 -6.05661719	   -399.0000
      3.6131	 -6.05564062	   -399.0000
      3.6231	 -6.05661719	   -399.0000
      3.6331	 -6.05661719	   -399.0000
      3.6431	 -6.05661719	   -399.0000
      3.6531	 -6.05564062	   -399.0000
      3.6631	 -6.05661719	   -399.0000
      3.6731	 -6.05661719	   -399.0000
      3.6831	 -6.05564062	   -399.0000
      3.6931	 -6.05661719	   -399.0000
      3.7031	 -6.05661719	   -399.0000
      3.7131	 -6.05564062	   -399.0000
      3.7231	 -6.05661719	   -399.0000
      3.7331	 -6.05661719	   -399.0000
      3.7431	 -6.05661719	   -399.0000
      3.7531	 -6.05661719	   -399.0000
      3.7631	 -6.05661719	   -399.0000
      3.7731	 -6.05564062	   -399.0000
      3.7831	 -6.05661719	   -399.0000
      3.7931	 -6.05564062	   -399.0000
      3.8031	 -6.05661719	   -399.0000
      3.8131	 -6.05661719	   -399.0000
      3.8231	 -6.05661719	   -399.0000
      3.8331	 -6.05661719	   -399.0000
      3.8431	 -6.05661719	   -399.0000
      3.8531	 -6.05661719	   -399.0000
      3.8631	 -6.05661719	   -399.0000
      3.8731	 -6.05661719	   -399.0000
      3.8831	 -6.05661719	   -399.0000
      3.8931	 -6.05661719	   -399.0000
      3.9031	 -6.05661719	   -399.0000
      3.9131	 -6.05661719	   -399.0000
      3.9231	 -6.05661719	   -399.0000
      3.9331	 -6.05661719	   -399.0000
      3.9431	 -6.05661719	   -399.0000
      3.9531	 -6.05661719	   -399.0000
      3.9631	 -6.05661719	   -399.0000
      3.9731	 -6.05661719	   -399.0000
      3.9831	 -6.05661719	   -399.0000
      3.9931	 -6.05661719	   -399.0000
      4.0031	 -6.05661719	   -399.0000
      4.0131	 -6.05661719	   -399.0000
      4.0231	 -6.05661719	   -399.0000
      4.0331	 -6.05661719	   -399.0000
      4.0431	 -6.05661719	   -399.0000
      4.0531	 -6.05661719	   -399.0000
      4.0631	 -6.05661719	   -399.0000
      4.0731	 -6.05661719	   -399.0000
      4.0831	 -6.05661719	   -399.0000
      4.0931	 -6.05661719	   -399.0000
      4.1031	 -6.05661719	   -399.0000
      4.1131	 -6.05661719	   -399.0000
      4.1231	 -6.05661719	   -399.0000
      4.1331	 -6.05661719	   -399.0000
      4.1431	 -6.05661719	   -399.0000
      4.1531	 -6.05661719	   -399.0000
      4.1631	 -6.05661719	   -399.0000
      4.1731	 -6.05661719	   -399.0000
      4.1831	 -6.05661719	   -399.0000
      4.1931	 -6.05661719	   -399.0000
      4.2031	 -6.05661719	   -399.0000
      4.2131	 -6.05661719	   -399.0000
      4.2231	 -6.05661719	   -399.0000
      4.2331	 -6.05661719	   -399.0000
      4.2431	 -6.05661719	   -399.0000
      4.2531	 -6.05661719	   -399.0000
      4.2631	 -6.05661719	   -399.0000
      4.2731	 -6.05661719	   -399.0000
      4.2831	 -6.05661719	   -399.0000
      4.2931	 -6.05661719	   -399.0000
      4.3031	 -6.05661719	   -399.0000
      4.3132	 -6.05661719	   -399.0000
      4.3231	 -6.05661719	   -399.0000
      4.3331	 -6.05661719	   -399.0000
      4.3431	 -6.05661719	   -399.0000
      4.3532	 -6.05661719	   -399.0000
      4.3632	 -6.05661719	   -399.0000
      4.3731	 -6.05661719	   -399.0000
      4.3832	 -6.05661719	   -399.0000
      4.3932	 -6.05661719	   -399.0000
      4.4032	 -6.05661719	   -399.0000
      4.4132	 -6.05661719	   -399.0000
      4.4232	 -6.05661719	   -399.0000
      4.4332	 -6.05661719	   -399.0000
      4.4432	 -6.05661719	   -399.0000
      4.4532	 -6.05661719	   -399.0000
      4.4632	 -6.05661719	   -399.0000
      4.4732	 -6.05661719	   -399.0000
      4.4832	 -6.05661719	   -399.0000
      4.4932	 -6.05661719	   -399.0000
      4.5032	 -6.05661719	   -399.0000
      4.5132	 -6.05661719	   -399.0000
      4.5232	 -6.05661719	   -399.0000
      4.5332	 -6.05661719	   -399.0000
      4.5432	 -6.05661719	   -399.0000
      4.5532	 -6.05661719	   -399.0000
      4.5632	 -6.05661719	   -399.0000
      4.5732	 -6.05661719	   -399.0000
      4.5832	 -6.05661719	   -399.0000
      4.5932	 -6.05661719	   -399.0000
      4.6032	 -6.05661719	   -399.0000
      4.6132	 -6.05661719	   -399.0000
      4.6232	 -6.05661719	   -399.0000
      4.6332	 -6.05661719	   -399.0000
      4.6432	 -6.05661719	   -399.0000
      4.6532	 -6.05661719	   -399.0000
      4.6632	 -6.05661719	   -399.0000
      4.6732	 -6.05661719	   -399.0000
      4.6832	 -6.05661719	   -399.0000
      4.6932	 -6.05661719	   -399.0000
      4.7032	 -6.05661719	   -399.0000
      4.7132	 -6.05661719	   -399.0000
      4.7232	 -6.05661719	   -399.0000
      4.7332	 -6.05661719	   -399.0000
      4.7432	 -6.05661719	   -399.0000
      4.7532	 -6.05661719	   -399.0000
      4.7632	 -6.05661719	   -399.0000
      4.7732	 -6.05661719	   -399.0000
      4.7832	 -6.05661719	   -399.0000
      4.7932	 -6.05661719	   -399.0000
      4.8032	 -6.05661719	   -399.0000
      4.8132	 -6.05661719	   -399.0000
      4.8232	 -6.05661719	   -399.0000
      4.8332	 -6.05661719	   -399.0000
      4.8432	 -6.05661719	   -399.0000
      4.8532	 -6.05661719	   -399.0000
      4.8632	 -6.05661719	   -399.0000
      4.8732	 -6.05661719	   -399.0000
      4.8832	 -6.05661719	   -399.0000
      4.8932	 -6.05661719	   -399.0000
      4.9032	 -6.05661719	   -399.0000
      4.9132	 -6.05661719	   -399.0000
      4.9232	 -6.05661719	   -399.0000
      4.9332	 -6.05661719	   -399.0000
      4.9432	 -6.05661719	   -399.0000
      4.9532	 -6.05661719	   -399.0000
      4.9632	 -6.05661719	   -399.0000
      4.9732	 -6.05661719	   -399.0000
      4.9832	 -6.05661719	   -399.0000
      4.9932	 -6.05661719	   -399.0000
      5.0032	 -6.05661719	   -399.0000
      5.0132	 -6.05661719	   -399.0000
      5.0232	 -6.05661719	   -399.0000
      5.0332	 -6.05661719	   -399.0000
      5.0432	 -6.05661719	   -399.0000
      5.0532	 -6.05661719	   -399.0000
      5.0632	 -6.05661719	   -399.0000
      5.0732	 -6.05661719	   -399.0000
      5.0832	 -6.05661719	   -399.0000
      5.0932	 -6.05661719	   -399.0000
      5.1032	 -6.05661719	   -399.0000
      5.1132	 -6.05661719	   -399.0000
      5.1232	 -6.05661719	   -399.0000
      5.1332	 -6.05661719	   -399.0000
      5.1432	 -6.05661719	   -399.0000
      5.1532	 -6.05661719	   -399.0000
      5.1632	 -6.05661719	   -399.0000
      5.1732	 -6.05661719	   -399.0000
      5.1832	 -6.05661719	   -399.0000
      5.1932	 -6.05661719	   -399.0000
      5.2032	 -6.05661719	   -399.0000
      5.2132	 -6.05661719	   -399.0000
      5.2232	 -6.05661719	   -399.0000
      5.2332	 -6.05661719	   -399.0000
      5.2432	 -6.05661719	   -399.0000
      5.2532	 -6.05661719	   -399.0000
      5.2632	 -6.05661719	   -399.0000
      5.2732	 -6.05661719	   -399.0000
      5.2832	 -6.05661719	   -399.0000
      5.2932	 -6.05661719	   -399.0000
      5.3032	 -6.05661719	   -399.0000
      5.3132	 -6.05661719	   -399.0000
      5.3232	 -6.05661719	   -399.0000
      5.3332	 -6.05661719	   -399.0000
      5.3432	 -6.05661719	   -399.0000
      5.3532	 -6.05661719	   -399.0000
      5.3632	 -6.05661719	   -399.0000
      5.3732	 -6.05661719	   -399.0000
      5.3832	 -6.05661719	   -399.0000
      5.3932	 -6.05661719	   -399.0000
      5.4032	 -6.05661719	   -399.0000
      5.4132	 -6.05661719	   -399.0000
      5.4232	 -6.05661719	   -399.0000
      5.4332	 -6.05661719	   -399.0000
      5.4432	 -6.05661719	   -399.0000
      5.4532	 -6.05661719	   -399.0000
      5.4632	 -6.05661719	   -399.0000
      5.4732	 -6.05661719	   -399.0000
      5.4832	 -6.05661719	   -399.0000
      5.4932	 -6.05661719	   -399.0000
      5.5032	 -6.05661719	   -399.0000
      5.5132	 -6.05661719	   -399.0000
      5.5232	 -6.05661719	   -399.0000
      5.5332	 -6.05661719	   -399.0000
      5.5432	 -6.05661719	   -399.0000
      5.5532	 -6.05661719	   -399.0000
      5.5632	 -6.05661719	   -399.0000
      5.5732	 -6.05661719	   -399.0000
      5.5832	 -6.05661719	   -399.0000
      5.5932	 -6.05661719	   -399.0000
      5.6032	 -6.05661719	   -399.0000
      5.6132	 -6.05661719	   -399.0000
      5.6232	 -6.05661719	   -399.0000
      5.6332	 -6.05661719	   -399.0000
      5.6432	 -6.05661719	   -399.0000
      5.6532	 -6.05661719	   -399.0000
      5.6632	 -6.05661719	   -399.0000
      5.6732	 -6.05661719	   -399.0000
      5.6832	 -6.05661719	   -399.0000
      5.6932	 -6.05661719	   -399.0000
      5.7032	 -6.05661719	   -399.0000
      5.7132	 -6.05661719	   -399.0000
      5.7232	 -6.05661719	   -399.0000
      5.7332	 -6.05661719	   -399.0000
      5.7432	 -6.05661719	   -399.0000
      5.7532	 -6.05661719	   -399.0000
      5.7632	 -6.05661719	   -399.0000
      5.7732	 -6.05661719	   -399.0000
      5.7832	 -6.05661719	   -399.0000
      5.7932	 -6.05661719	   -399.0000
      5.8032	 -6.05661719	   -399.0000
      5.8132	 -6.05661719	   -399.0000
      5.8232	 -6.05661719	   -399.0000
      5.8332	 -6.05661719	   -399.0000
      5.8432	 -6.05661719	   -399.0000
      5.8532	 -6.05661719	   -399.0000
      5.8632	 -6.05661719	   -399.0000
      5.8733	 -6.05661719	   -399.0000
      5.8832	 -6.05661719	   -399.0000
      5.8933	 -6.05661719	   -399.0000
      5.9032	 -6.05661719	   -399.0000
      5.9133	 -6.05661719	   -399.0000
      5.9233	 -6.05661719	   -399.0000
      5.9333	 -6.05661719	   -399.0000
      5.9433	 -6.05661719	   -399.0000
      5.9533	 -6.05661719	   -399.0000
      5.9633	 -6.05661719	   -399.0000
      5.9733	 -6.05661719	   -399.0000
      5.9833	 -6.05661719	   -399.0000
      5.9933	 -6.05661719	   -399.0000
      6.0033	 -6.05661719	   -399.0000
      6.0133	 -6.05661719	   -399.0000
      6.0233	 -6.05661719	   -399.0000
      6.0333	 -6.05661719	   -399.0000
      6.0433	 -6.05661719	   -399.0000
      6.0533	 -6.05661719	   -399.0000
      6.0633	 -6.05661719	   -399.0000
      6.0733	 -6.05661719	   -399.0000
      6.0833	 -6.05661719	   -399.0000
      6.0933	 -6.05661719	   -399.0000
      6.1033	 -6.05661719	   -399.0000
      6.1133	 -6.05661719	   -399.0000
      6.1233	 -6.05661719	   -399.0000
      6.1333	 -6.05661719	   -399.0000
      6.1433	 -6.05661719	   -399.0000
      6.1533	 -6.05661719	   -399.0000
      6.1633	 -6.05661719	   -399.0000
      6.1733	 -6.05661719	   -399.0000
      6.1833	 -6.05661719	   -399.0000
      6.1933	 -6.05661719	   -399.0000
      6.2033	 -6.05661719	   -399.0000
      6.2133	 -6.05661719	   -399.0000
      6.2233	 -6.05661719	   -399.0000
      6.2333	 -6.05661719	   -399.0000
      6.2433	 -6.05661719	   -399.0000
      6.2533	 -6.05661719	   -399.0000
      6.2633	 -6.05661719	   -399.0000
      6.2733	 -6.05661719	   -399.0000
      6.2833	 -6.05661719	   -399.0000
      6.2933	 -6.05661719	   -399.0000
      6.3033	 -6.05661719	   -399.0000
      6.3133	 -6.05661719	   -399.0000
      6.3233	 -6.05661719	   -399.0000
      6.3333	 -6.05661719	   -399.0000
      6.3433	 -6.05661719	   -399.0000
      6.3533	 -6.05661719	   -399.0000
      6.3633	 -6.05661719	   -399.0000
      6.3733	 -6.05661719	   -399.0000
      6.3833	 -6.05661719	   -399.0000
      6.3933	 -6.05661719	   -399.0000
      6.4033	 -6.05661719	   -399.0000
      6.4133	 -6.05661719	   -399.0000
      6.4233	 -6.05661719	   -399.0000
      6.4333	 -6.05661719	   -399.0000
      6.4433	 -6.05661719	   -399.0000
      6.4533	 -6.05661719	   -399.0000
      6.4633	 -6.05661719	   -399.0000
      6.4733	 -6.05661719	   -399.0000
      6.4833	 -6.05661719	   -399.0000
      6.4933	 -6.05661719	   -399.0000
      6.5033	 -6.05661719	   -399.0000
      6.5133	 -6.05661719	   -399.0000
      6.5233	 -6.05661719	   -399.0000
      6.5333	 -6.05661719	   -399.0000
      6.5433	 -6.05661719	   -399.0000
      6.5533	 -6.05661719	   -399.0000
      6.5633	 -6.05661719	   -399.0000
      6.5733	 -6.05661719	   -399.0000
      6.5833	 -6.05661719	   -399.0000
      6.5933	 -6.05661719	   -399.0000
      6.6033	 -6.05661719	   -399.0000
      6.6133	 -6.05661719	   -399.0000
      6.6233	 -6.05661719	   -399.0000
      6.6333	 -6.05661719	   -399.0000
      6.6433	 -6.05661719	   -399.0000
      6.6533	 -6.05661719	   -399.0000
      6.6633	 -6.05661719	   -399.0000
      6.6733	 -6.05661719	   -399.0000
      6.6833	 -6.05661719	   -399.0000
      6.6933	 -6.05661719	   -399.0000
      6.7033	 -6.05661719	   -399.0000
      6.7133	 -6.05661719	   -399.0000
      6.7233	 -6.05661719	   -399.0000
      6.7333	 -6.05661719	   -399.0000
      6.7433	 -6.05661719	   -399.0000
      6.7533	 -6.05661719	   -399.0000
      6.7633	 -6.05661719	   -399.0000
      6.7733	 -6.05661719	   -399.0000
      6.7833	 -6.05661719	   -399.0000
      6.7933	 -6.05661719	   -399.0000
      6.8033	 -6.05661719	   -399.0000
      6.8133	 -6.05661719	   -399.0000
      6.8233	 -6.05661719	   -399.0000
      6.8333	 -6.05661719	   -399.0000
      6.8433	 -6.05661719	   -399.0000
