ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
      0.2151	      0.0000	           0
      0.2251	      0.0000	           0
      0.2351	      0.0000	           0
      0.2451	      0.0000	           0
      0.2551	      0.0000	           0
      0.2651	      0.0000	           0
      0.2751	      0.0000	           0
      0.2851	      0.0000	           0
      0.2951	      0.0000	           0
      0.3051	      0.0000	           0
      0.3151	      0.0000	           0
      0.3253	      0.0000	           0
      0.3351	      0.0000	           0
      0.3451	      0.0000	           0
      0.3551	      0.0000	           0
      0.3651	      0.0000	           0
      0.3751	      0.0000	           0
      0.3851	      0.0000	           0
      0.3951	      0.0000	           0
      0.4051	      0.0000	           0
      0.4151	      0.0000	           0
      0.4251	      0.0000	           0
      0.4352	      0.0000	           0
      0.4451	      0.0000	           0
      0.4551	      0.0000	           0
      0.4651	      0.0000	           0
      0.4751	      0.0000	           0
      0.4851	      0.0000	           0
      0.4951	      0.0000	           0
      0.5051	      0.0000	           0
      0.5151	      0.0000	           0
      0.5251	      0.0000	           0
      0.5352	      0.0000	           0
      0.5451	      0.0000	           0
      0.5551	      0.0000	           0
      0.5651	      0.0000	           0
      0.5751	      0.0000	           0
      0.5851	      0.0000	           0
      0.5951	      0.0000	           0
      0.6051	      0.0000	           0
      0.6151	      0.0000	           0
      0.6251	      0.0000	           0
      0.6352	      0.0000	           0
      0.6451	      0.0000	           0
      0.6551	      0.0000	           0
      0.6652	      0.0000	           0
      0.6751	      0.0000	           0
      0.6852	      0.0000	           0
      0.6952	      0.0000	           0
      0.7052	      0.0000	           0
      0.7152	      0.0000	           0
      0.7252	      0.0000	           0
      0.7352	      0.0000	           0
      0.7452	      0.0000	           0
      0.7552	      0.0000	           0
      0.7652	      0.0000	           0
      0.7752	      0.0000	           0
      0.7852	      0.0000	           0
      0.7952	      0.0000	           0
      0.8052	      0.0000	           0
      0.8152	      0.0000	           0
      0.8252	      0.0000	           0
      0.8352	      0.0000	           0
      0.8452	      0.0000	           0
      0.8552	      0.0000	           0
      0.8652	      0.0000	           0
      0.8752	      0.0000	           0
      0.8852	      0.0000	           0
      0.8952	      0.0000	           0
      0.9052	      0.0000	           0
      0.9152	      0.0000	           0
      0.9252	      0.0000	           0
      0.9352	      0.0000	           0
      0.9452	      0.0000	           0
      0.9552	      0.0000	           0
      0.9652	      0.0000	           0
      0.9752	      0.0000	           0
      0.9852	      0.0000	           0
      0.9952	      0.0000	           0
      1.0052	      0.0000	           0
      1.0152	      0.0000	           0
      1.0252	      0.0000	           0
      1.0352	      0.0000	           0
      1.0452	      0.0000	           0
      1.0552	      0.0000	           0
      1.0652	      0.0000	           0
      1.0754	      0.0000	           0
      1.0852	      0.0000	           0
      1.0952	      0.0000	           0
      1.1052	      0.0000	           0
      1.1152	      0.0000	           0
      1.1252	      0.0000	           0
      1.1352	      0.0000	           0
      1.1452	      0.0000	           0
      1.1552	      0.0000	           0
      1.1652	      0.0000	           0
      1.1752	      0.0000	           0
      1.1852	      0.0000	           0
      1.1952	      0.0000	           0
      1.2052	      0.0000	           0
      1.2152	      0.0000	           0
      1.2252	      0.0000	           0
      1.2352	      0.0000	           0
      1.2452	      0.0000	           0
      1.2552	      0.0000	           0
      1.2652	      0.0000	           0
      1.2752	      0.0000	           0
      1.2852	      0.0000	           0
      1.2952	      0.0000	           0
      1.3052	      0.0000	           0
      1.3152	      0.0000	           0
      1.3252	      0.0000	           0
      1.3352	      0.0000	           0
      1.3452	      0.0000	           0
      1.3552	      0.0000	           0
      1.3652	      0.0000	           0
      1.3752	      0.0000	           0
      1.3852	      0.0000	           0
      1.3952	      0.0000	           0
      1.4052	      0.0000	           0
      1.4152	      0.0000	           0
      1.4252	      0.0000	           0
      1.4352	      0.0000	           0
