ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
      0.0676	      0.0000	         125
      0.0700	      0.0000	         125
      0.0725	      0.0000	         125
      0.0750	      0.0000	         125
      0.0774	      0.0000	         125
      0.0824	      0.0000	         125
      0.0924	      0.0000	         125
      0.1024	      0.0000	         125
      0.1124	      0.0000	         125
      0.1224	      0.0000	         125
      0.1326	      0.0000	         125
      0.1424	      0.0000	         125
      0.1524	      0.0000	         125
      0.1624	      0.0000	         125
      0.1724	      0.0000	         125
      0.1824	      0.0000	         125
      0.1924	      0.0000	         125
      0.2024	      0.0000	         125
      0.2127	      0.0000	         125
      0.2224	      0.0000	         125
      0.2324	      0.0000	         125
      0.2424	      0.0000	         125
      0.2524	      0.0000	         125
      0.2624	      0.0000	         125
      0.2724	      0.0000	         125
      0.2824	      0.0000	         125
      0.2926	      0.0000	         125
      0.3024	      0.0000	         125
      0.3124	      0.0000	         125
      0.3224	      0.0000	         125
      0.3324	      0.0000	         125
      0.3424	      0.0000	         125
      0.3524	      0.0000	         125
      0.3624	      0.0000	         125
      0.3730	      0.0000	         125
      0.3824	      0.0000	         125
      0.3924	      0.0000	         125
      0.4024	      0.0000	         125
      0.4125	      0.0000	         125
      0.4224	      0.0000	         125
      0.4324	      0.0000	         125
      0.4424	      0.0000	         125
      0.4526	      0.0000	         125
      0.4624	      0.0000	         125
      0.4724	      0.0000	         125
      0.4824	      0.0000	         125
      0.4924	      0.0000	         125
      0.5024	      0.0000	         125
      0.5125	      0.0000	         125
      0.5224	      0.0000	         125
      0.5326	      0.0000	         125
      0.5424	      0.0000	         125
      0.5524	      0.0000	         125
      0.5624	      0.0000	         125
      0.5724	      0.0000	         125
      0.5824	      0.0000	         125
      0.5924	      0.0000	         125
      0.6025	      0.0000	         125
      0.6127	      0.0000	         125
      0.6224	      0.0000	         125
      0.6324	      0.0000	         125
      0.6424	      0.0000	         125
      0.6524	      0.0000	         125
      0.6624	      0.0000	         125
      0.6724	      0.0000	         125
      0.6824	      0.0000	         125
      0.6927	      0.0000	         125
      0.7024	      0.0000	         125
      0.7125	      0.0000	         125
      0.7224	      0.0000	         125
      0.7324	      0.0000	         125
      0.7424	      0.0000	         125
      0.7524	      0.0000	         125
      0.7624	      0.0000	         125
      0.7726	      0.0000	         125
      0.7824	      0.0000	         125
      0.7924	      0.0000	         125
      0.8024	      0.0000	         125
      0.8125	      0.0000	         125
      0.8225	      0.0000	         125
      0.8324	      0.0000	         125
      0.8424	      0.0000	         125
      0.8527	      0.0000	         125
      0.8624	      0.0000	         125
      0.8725	      0.0000	         125
      0.8824	      0.0000	         125
      0.8924	      0.0000	         125
      0.9024	      0.0000	         125
      0.9125	      0.0000	         125
      0.9224	      0.0000	         125
      0.9327	      0.0000	         125
      0.9424	      0.0000	         125
      0.9525	      0.0000	         125
      0.9624	      0.0000	         125
      0.9725	      0.0000	         125
      0.9824	      0.0000	         125
      0.9925	      0.0000	         125
      1.0024	      0.0000	         125
      1.0127	      0.0000	         125
      1.0224	      0.0000	         125
      1.0325	      0.0000	         125
      1.0425	      0.0000	         125
      1.0525	      0.0000	         125
      1.0624	      0.0000	         125
      1.0725	      0.0000	         125
      1.0825	      0.0000	         125
      1.0927	      0.0000	         125
      1.1025	      0.0000	         125
      1.1125	      0.0000	         125
      1.1225	      0.0000	         125
      1.1325	      0.0000	         125
      1.1425	      0.0000	         125
      1.1525	      0.0000	         125
      1.1625	      0.0000	         125
      1.1727	      0.0000	         125
      1.1825	      0.0000	         125
      1.1925	      0.0000	         125
      1.2025	      0.0000	         125
      1.2125	      0.0000	         125
      1.2225	      0.0000	         125
      1.2325	      0.0000	         125
      1.2425	      0.0000	         125
      1.2527	      0.0000	         125
      1.2625	      0.0000	         125
      1.2725	      0.0000	         125
      1.2825	      0.0000	         125
      1.2925	      0.0000	         125
      1.3025	      0.0000	         125
      1.3125	      0.0000	         125
